epoch,DE,E,I,loss,mse_odd_even_sol,y0,yL,val_DE,val_E,val_I,val_loss,val_mse_odd_even_sol,val_y0,val_yL
87,-0.9226541519165039,"""[41.55872]""","""[0.0021344651]""",52.34699630737305,0.910381019115448,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
88,-2.538743495941162,"""[41.540016]""","""[0.0021418373]""",51.82189178466797,0.9102474451065063,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
89,-3.6811962127685547,"""[41.516914]""","""[0.0021515281]""",51.69527053833008,0.9100728631019592,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
90,-4.480803966522217,"""[41.494965]""","""[0.0021627788]""",51.48849105834961,0.9098652005195618,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
91,-5.171095371246338,"""[41.472584]""","""[0.0021744038]""",51.545082092285156,0.909650981426239,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
92,-5.686887741088867,"""[41.45277]""","""[0.002186715]""",52.438175201416016,0.9094196557998657,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
93,-5.609760761260986,"""[41.44889]""","""[0.0022019697]""",53.381343841552734,0.9091058373451233,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
94,-6.572005271911621,"""[41.41393]""","""[0.0022113747]""",51.756568908691406,0.9089570641517639,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
95,-7.1613359451293945,"""[41.38786]""","""[0.0022228542]""",54.51509475708008,0.908753514289856,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
96,-6.722443580627441,"""[41.396614]""","""[0.0022405996]""",51.6771354675293,0.9083730578422546,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
97,-6.099713325500488,"""[41.409473]""","""[0.002259459]""",51.37596893310547,0.9079650044441223,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
98,-5.5999298095703125,"""[41.416668]""","""[0.0022775605]""",51.834930419921875,0.9075818061828613,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
99,-5.749834060668945,"""[41.405647]""","""[0.002291702]""",51.42048645019531,0.9073053598403931,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
100,-5.8385539054870605,"""[41.396072]""","""[0.0023060492]""",51.44524383544922,0.9070233702659607,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
101,-6.2443976402282715,"""[41.37723]""","""[0.0023183173]""",51.333221435546875,0.9067970514297485,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
102,-6.710872173309326,"""[41.35559]""","""[0.0023301]""",52.2635612487793,0.9065848588943481,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
103,-6.640721321105957,"""[41.3502]""","""[0.0023453624]""",51.3033561706543,0.9062800407409668,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
104,-6.720831871032715,"""[41.33992]""","""[0.002359537]""",51.616233825683594,0.9060045480728149,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
105,-7.311220645904541,"""[41.312664]""","""[0.0023701664]""",51.368072509765625,0.905824601650238,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
106,-8.214296340942383,"""[41.27188]""","""[0.0023785552]""",51.25167465209961,0.9057092070579529,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
107,-9.09244155883789,"""[41.22814]""","""[0.0023871677]""",51.40790557861328,0.9055941700935364,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
108,-9.761507034301758,"""[41.190327]""","""[0.0023974546]""",51.762271881103516,0.905437707901001,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
109,-11.083024978637695,"""[41.11698]""","""[0.0024019987]""",51.37670135498047,0.9054473638534546,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
110,-12.8582763671875,"""[41.007206]""","""[0.0024023529]""",53.64750289916992,0.9055944681167603,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
111,-13.701217651367188,"""[40.94569]""","""[0.0024126063]""",51.33443832397461,0.9054763317108154,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
