epoch,DE,E,I,loss,mse_odd_even_sol,val_DE,val_E,val_I,val_loss,val_mse_odd_even_sol 
935,440.585693359375,"""[40.606403]""","""[0.8704014]""",49.80299758911133,0.16329163312911987,NA,NA,NA,NA,NA
936,436.8699645996094,"""[40.640305]""","""[0.8705407]""",134.7760009765625,0.16053849458694458,NA,NA,NA,NA,NA
937,432.7569274902344,"""[40.72734]""","""[0.87191373]""",98.0753173828125,0.15526717901229858,NA,NA,NA,NA,NA
938,428.0460205078125,"""[40.84008]""","""[0.8738503]""",65.43279266357422,0.1485910713672638,NA,NA,NA,NA,NA
939,421.84906005859375,"""[40.953793]""","""[0.8754647]""",41.01972579956055,0.14134669303894043,NA,NA,NA,NA,NA
940,416.1554260253906,"""[41.0491]""","""[0.87685376]""",95.35092163085938,0.13505253195762634,NA,NA,NA,NA,NA
941,408.11578369140625,"""[41.14556]""","""[0.87766886]""",47.012882232666016,0.1279311627149582,NA,NA,NA,NA,NA
942,401.5306396484375,"""[41.220314]""","""[0.87841064]""",73.8001937866211,0.1222391352057457,NA,NA,NA,NA,NA
943,393.9703063964844,"""[41.30026]""","""[0.87909395]""",71.869384765625,0.11594823747873306,NA,NA,NA,NA,NA
944,389.7589111328125,"""[41.359802]""","""[0.8802633]""",49.3701286315918,0.11163826286792755,NA,NA,NA,NA,NA
945,384.9195556640625,"""[41.417686]""","""[0.88122964]""",76.91697692871094,0.10717827826738358,NA,NA,NA,NA,NA
946,377.6234436035156,"""[41.47333]""","""[0.8814224]""",249.09193420410156,0.10202810913324356,NA,NA,NA,NA,NA
947,374.8936767578125,"""[41.485397]""","""[0.8815808]""",44.21647262573242,0.10048831254243851,NA,NA,NA,NA,NA
948,371.769775390625,"""[41.49844]""","""[0.88162184]""",121.07553100585938,0.09877711534500122,NA,NA,NA,NA,NA
949,370.7148742675781,"""[41.481064]""","""[0.88123447]""",156.922119140625,0.0992642492055893,NA,NA,NA,NA,NA
950,366.957763671875,"""[41.490444]""","""[0.8809034]""",41.50614547729492,0.09755440801382065,NA,NA,NA,NA,NA
951,363.3603820800781,"""[41.49701]""","""[0.88049585]""",129.25238037109375,0.09603805840015411,NA,NA,NA,NA,NA
952,361.55352783203125,"""[41.47365]""","""[0.87954974]""",72.17249298095703,0.09661535918712616,NA,NA,NA,NA,NA
953,361.76226806640625,"""[41.441124]""","""[0.8789094]""",285.5146484375,0.09828288853168488,NA,NA,NA,NA,NA
954,367.4380798339844,"""[41.379364]""","""[0.8790895]""",73.53449249267578,0.10309096425771713,NA,NA,NA,NA,NA
955,369.4984130859375,"""[41.32925]""","""[0.8785167]""",313.0490417480469,0.10616347938776016,NA,NA,NA,NA,NA
956,377.35784912109375,"""[41.256023]""","""[0.87918437]""",47.06943130493164,0.11210297793149948,NA,NA,NA,NA,NA
957,384.5443115234375,"""[41.17519]""","""[0.87948966]""",307.2171936035156,0.11814501136541367,NA,NA,NA,NA,NA
958,394.382568359375,"""[41.045086]""","""[0.87930346]""",41.11255645751953,0.12727293372154236,NA,NA,NA,NA,NA
959,403.2092590332031,"""[40.91719]""","""[0.8790848]""",71.88060760498047,0.13586877286434174,NA,NA,NA,NA,NA
960,412.4300842285156,"""[40.774963]""","""[0.87878877]""",121.16725158691406,0.14514702558517456,NA,NA,NA,NA,NA
961,419.4696960449219,"""[40.687172]""","""[0.87944394]""",44.11277770996094,0.15120689570903778,NA,NA,NA,NA,NA
962,426.1483459472656,"""[40.5971]""","""[0.87994903]""",98.87998962402344,0.1572355180978775,NA,NA,NA,NA,NA
963,430.0968322753906,"""[40.54607]""","""[0.8805921]""",154.65708923339844,0.16065166890621185,NA,NA,NA,NA,NA
964,431.3975830078125,"""[40.541813]""","""[0.8815961]""",203.61627197265625,0.16115666925907135,NA,NA,NA,NA,NA
965,427.8037414550781,"""[40.57645]""","""[0.881928]""",102.90054321289062,0.1584089696407318,NA,NA,NA,NA,NA
966,421.840087890625,"""[40.638203]""","""[0.88215846]""",72.15940856933594,0.1537162810564041,NA,NA,NA,NA,NA
967,415.28790283203125,"""[40.716194]""","""[0.88267463]""",189.55282592773438,0.14809757471084595,NA,NA,NA,NA,NA
968,410.1783142089844,"""[40.723396]""","""[0.8815966]""",49.14259338378906,0.14613144099712372,NA,NA,NA,NA,NA
969,405.0585632324219,"""[40.74248]""","""[0.8808246]""",133.43096923828125,0.14362721145153046,NA,NA,NA,NA,NA
970,397.40313720703125,"""[40.789417]""","""[0.87995464]""",128.19107055664062,0.13907887041568756,NA,NA,NA,NA,NA
971,390.5527648925781,"""[40.875874]""","""[0.8806877]""",40.9288330078125,0.13293768465518951,NA,NA,NA,NA,NA
972,384.17437744140625,"""[40.94963]""","""[0.88126653]""",78.62034606933594,0.12749211490154266,NA,NA,NA,NA,NA
973,379.74261474609375,"""[40.99167]""","""[0.88155323]""",58.26803970336914,0.12410289794206619,NA,NA,NA,NA,NA
974,376.5027770996094,"""[41.012077]""","""[0.88154]""",45.59379959106445,0.12208864837884903,NA,NA,NA,NA,NA
975,373.9199523925781,"""[41.02095]""","""[0.88135225]""",396.8917236328125,0.12081868946552277,NA,NA,NA,NA,NA
976,376.2313537597656,"""[40.96377]""","""[0.88071126]""",44.42913818359375,0.1241646483540535,NA,NA,NA,NA,NA
977,377.6169128417969,"""[40.916466]""","""[0.8800694]""",76.99794006347656,0.1267474889755249,NA,NA,NA,NA,NA
978,380.5184631347656,"""[40.85479]""","""[0.879533]""",51.00952911376953,0.13044022023677826,NA,NA,NA,NA,NA
979,383.5957336425781,"""[40.783974]""","""[0.87879115]""",56.78285598754883,0.13458356261253357,NA,NA,NA,NA,NA
980,386.5528869628906,"""[40.734528]""","""[0.87876904]""",66.22123718261719,0.1376921683549881,NA,NA,NA,NA,NA
981,391.3946228027344,"""[40.678776]""","""[0.87930274]""",130.05718994140625,0.14164766669273376,NA,NA,NA,NA,NA
982,391.1766357421875,"""[40.651886]""","""[0.8787568]""",55.428504943847656,0.14273835718631744,NA,NA,NA,NA,NA
983,391.5372009277344,"""[40.608967]""","""[0.87790275]""",58.20504379272461,0.14472465217113495,NA,NA,NA,NA,NA
984,390.8034362792969,"""[40.585026]""","""[0.8772157]""",99.97012329101562,0.14551974833011627,NA,NA,NA,NA,NA
985,391.9463195800781,"""[40.530785]""","""[0.8763024]""",62.345924377441406,0.14823907613754272,NA,NA,NA,NA,NA
986,393.9381103515625,"""[40.459064]""","""[0.87519103]""",64.06871032714844,0.15197820961475372,NA,NA,NA,NA,NA
987,397.35174560546875,"""[40.3739]""","""[0.8742804]""",224.9305877685547,0.15672078728675842,NA,NA,NA,NA,NA
988,396.8744812011719,"""[40.360863]""","""[0.87403387]""",45.2215461730957,0.15709348022937775,NA,NA,NA,NA,NA
989,395.2366027832031,"""[40.3541]""","""[0.8734757]""",40.471763610839844,0.1568373739719391,NA,NA,NA,NA,NA
990,393.4717712402344,"""[40.347626]""","""[0.8728532]""",47.23563003540039,0.1565304696559906,NA,NA,NA,NA,NA
991,392.3700866699219,"""[40.330452]""","""[0.87215]""",189.66766357421875,0.15689590573310852,NA,NA,NA,NA,NA
992,388.9029235839844,"""[40.361763]""","""[0.87201345]""",357.2239074707031,0.15441244840621948,NA,NA,NA,NA,NA
993,384.5855712890625,"""[40.47972]""","""[0.8744492]""",344.334716796875,0.14784777164459229,NA,NA,NA,NA,NA
994,378.1546630859375,"""[40.661655]""","""[0.8783843]""",55.17707061767578,0.13769811391830444,NA,NA,NA,NA,NA
995,373.3323059082031,"""[40.802753]""","""[0.8818843]""",58.82459259033203,0.12973564863204956,NA,NA,NA,NA,NA
996,367.8720703125,"""[40.937046]""","""[0.8851162]""",62.039459228515625,0.12176711857318878,NA,NA,NA,NA,NA
997,362.26507568359375,"""[41.06511]""","""[0.8883208]""",105.52547454833984,0.11391456425189972,NA,NA,NA,NA,NA
998,358.24749755859375,"""[41.143852]""","""[0.8904503]""",120.2935562133789,0.1088046282529831,NA,NA,NA,NA,NA
999,356.3370056152344,"""[41.18574]""","""[0.8920197]""",41.23488998413086,0.106089286506176,NA,NA,NA,NA,NA
1000,354.50518798828125,"""[41.22077]""","""[0.89333963]""",68.51396179199219,0.10372288525104523,NA,NA,NA,NA,NA
1001,350.9754333496094,"""[41.26546]""","""[0.8943752]""",79.1098861694336,0.10034798830747604,NA,NA,NA,NA,NA
1002,348.77227783203125,"""[41.2875]""","""[0.8949978]""",78.0999984741211,0.09849535673856735,NA,NA,NA,NA,NA
1003,344.15985107421875,"""[41.315727]""","""[0.894919]""",262.7516784667969,0.09559481590986252,NA,NA,NA,NA,NA
1004,343.8945617675781,"""[41.29504]""","""[0.8944632]""",61.355613708496094,0.09649160504341125,NA,NA,NA,NA,NA
1005,345.4033508300781,"""[41.267853]""","""[0.8944212]""",90.34237670898438,0.09825029224157333,NA,NA,NA,NA,NA
1006,347.0810241699219,"""[41.222416]""","""[0.89365095]""",54.416385650634766,0.10096271336078644,NA,NA,NA,NA,NA
1007,350.3416442871094,"""[41.17403]""","""[0.8934398]""",87.5888900756836,0.10427278280258179,NA,NA,NA,NA,NA
1008,350.9473571777344,"""[41.145603]""","""[0.89296454]""",42.54147720336914,0.10578203946352005,NA,NA,NA,NA,NA
1009,350.5920715332031,"""[41.11967]""","""[0.89216954]""",41.132843017578125,0.10687756538391113,NA,NA,NA,NA,NA
1010,350.0824279785156,"""[41.094624]""","""[0.89132375]""",79.90815734863281,0.10788187384605408,NA,NA,NA,NA,NA
1011,347.9450378417969,"""[41.086357]""","""[0.89045155]""",107.08024597167969,0.10758409649133682,NA,NA,NA,NA,NA
1012,342.6251220703125,"""[41.093147]""","""[0.888781]""",117.6012191772461,0.10561177879571915,NA,NA,NA,NA,NA
1013,340.283447265625,"""[41.07457]""","""[0.887304]""",69.17466735839844,0.10576207935810089,NA,NA,NA,NA,NA
1014,334.9345397949219,"""[41.062912]""","""[0.88471144]""",44.961151123046875,0.10468515753746033,NA,NA,NA,NA,NA
1015,329.1035461425781,"""[41.055077]""","""[0.8819863]""",210.88510131835938,0.10328444838523865,NA,NA,NA,NA,NA
1016,327.8963317871094,"""[41.015324]""","""[0.8799577]""",41.103599548339844,0.10479450970888138,NA,NA,NA,NA,NA
1017,326.7777404785156,"""[40.977413]""","""[0.8780392]""",54.47130584716797,0.1062312200665474,NA,NA,NA,NA,NA
1018,323.58380126953125,"""[40.94674]""","""[0.8753911]""",42.02568435668945,0.10670475661754608,NA,NA,NA,NA,NA
1019,320.3471374511719,"""[40.92116]""","""[0.8728998]""",104.21817016601562,0.10692214965820312,NA,NA,NA,NA,NA
1020,314.735107421875,"""[40.92152]""","""[0.87030816]""",72.24557495117188,0.10522013902664185,NA,NA,NA,NA,NA
1021,307.2689208984375,"""[40.933315]""","""[0.8672166]""",246.91915893554688,0.10244416445493698,NA,NA,NA,NA,NA
1022,302.2818298339844,"""[40.891895]""","""[0.86280906]""",45.17770767211914,0.10293034464120865,NA,NA,NA,NA,NA
1023,298.16839599609375,"""[40.84698]""","""[0.8585984]""",41.646018981933594,0.10382901877164841,NA,NA,NA,NA,NA
1024,294.2563171386719,"""[40.808475]""","""[0.85472417]""",52.2871208190918,0.10447826236486435,NA,NA,NA,NA,NA
1025,289.7162170410156,"""[40.78187]""","""[0.85098016]""",89.37065887451172,0.10439342260360718,NA,NA,NA,NA,NA
1026,287.0443420410156,"""[40.73632]""","""[0.84730005]""",53.99762725830078,0.10571476072072983,NA,NA,NA,NA,NA
1027,285.1640319824219,"""[40.681957]""","""[0.8436132]""",198.4129180908203,0.10765140503644943,NA,NA,NA,NA,NA
1028,280.05303955078125,"""[40.68095]""","""[0.8405413]""",57.00619888305664,0.10623403638601303,NA,NA,NA,NA,NA
1029,273.63330078125,"""[40.690052]""","""[0.8370421]""",70.15399169921875,0.10400305688381195,NA,NA,NA,NA,NA
1030,266.7588195800781,"""[40.71806]""","""[0.8341938]""",67.64724731445312,0.10078219324350357,NA,NA,NA,NA,NA
1031,258.8268127441406,"""[40.752285]""","""[0.83091414]""",45.21446228027344,0.09698967635631561,NA,NA,NA,NA,NA
1032,252.19650268554688,"""[40.77482]""","""[0.8278225]""",74.68338012695312,0.09410238265991211,NA,NA,NA,NA,NA
1033,247.8533172607422,"""[40.77881]""","""[0.82519877]""",41.531009674072266,0.0927114486694336,NA,NA,NA,NA,NA
1034,244.12876892089844,"""[40.779663]""","""[0.8227795]""",58.65367126464844,0.09164220094680786,NA,NA,NA,NA,NA
1035,239.22314453125,"""[40.787083]""","""[0.81981224]""",41.48912811279297,0.08996357023715973,NA,NA,NA,NA,NA
1036,234.50901794433594,"""[40.794968]""","""[0.8169485]""",141.7959747314453,0.08832331746816635,NA,NA,NA,NA,NA
1037,227.1568145751953,"""[40.82453]""","""[0.81336546]""",142.74813842773438,0.08496980369091034,NA,NA,NA,NA,NA
1038,224.89242553710938,"""[40.83412]""","""[0.8125466]""",349.40728759765625,0.08386801928281784,NA,NA,NA,NA,NA
1039,229.30616760253906,"""[40.809853]""","""[0.814899]""",42.244266510009766,0.08609743416309357,NA,NA,NA,NA,NA
1040,233.65277099609375,"""[40.78446]""","""[0.8171215]""",80.57762145996094,0.08836092054843903,NA,NA,NA,NA,NA
1041,240.32904052734375,"""[40.75043]""","""[0.8206434]""",88.2994613647461,0.0916266143321991,NA,NA,NA,NA,NA
1042,248.24227905273438,"""[40.697186]""","""[0.8238989]""",229.54495239257812,0.09611964970827103,NA,NA,NA,NA,NA
1043,261.48516845703125,"""[40.62312]""","""[0.82999146]""",200.55990600585938,0.10295848548412323,NA,NA,NA,NA,NA
1044,277.054931640625,"""[40.508167]""","""[0.83546865]""",40.5643196105957,0.11227196455001831,NA,NA,NA,NA,NA
1045,291.57763671875,"""[40.39562]""","""[0.84045285]""",40.4753303527832,0.12115663290023804,NA,NA,NA,NA,NA
1046,305.0169677734375,"""[40.286087]""","""[0.84492415]""",64.59268188476562,0.1295904517173767,NA,NA,NA,NA,NA
1047,315.4425354003906,"""[40.199036]""","""[0.8484991]""",43.16694259643555,0.13619492948055267,NA,NA,NA,NA,NA
1048,324.3489685058594,"""[40.12258]""","""[0.85157174]""",40.90251922607422,0.14191369712352753,NA,NA,NA,NA,NA
1049,332.25421142578125,"""[40.054947]""","""[0.85438263]""",233.92955017089844,0.1469748467206955,NA,NA,NA,NA,NA
1050,341.0509338378906,"""[39.911594]""","""[0.8544721]""",59.4596061706543,0.15547211468219757,NA,NA,NA,NA,NA
1051,348.1937561035156,"""[39.801857]""","""[0.8550892]""",207.59854125976562,0.16204114258289337,NA,NA,NA,NA,NA
1052,353.2591857910156,"""[39.780254]""","""[0.8580927]""",39.885128021240234,0.16434994339942932,NA,NA,NA,NA,NA
1053,357.6820373535156,"""[39.757156]""","""[0.86056644]""",118.52901458740234,0.1665404886007309,NA,NA,NA,NA,NA
1054,360.6489562988281,"""[39.790073]""","""[0.8643583]""",75.37055969238281,0.16598840057849884,NA,NA,NA,NA,NA
1055,362.926513671875,"""[39.851376]""","""[0.86884314]""",40.12006759643555,0.16404859721660614,NA,NA,NA,NA,NA
1056,364.6722412109375,"""[39.906464]""","""[0.87271]""",62.74482727050781,0.1621970534324646,NA,NA,NA,NA,NA
1057,367.143798828125,"""[39.92858]""","""[0.875613]""",360.53497314453125,0.16194747388362885,NA,NA,NA,NA,NA
1058,375.3348693847656,"""[39.854412]""","""[0.8778998]""",39.92393493652344,0.16748657822608948,NA,NA,NA,NA,NA
1059,382.6643371582031,"""[39.783134]""","""[0.8798111]""",39.825557708740234,0.17264698445796967,NA,NA,NA,NA,NA
1060,389.1142578125,"""[39.716793]""","""[0.88141924]""",102.02255249023438,0.17733539640903473,NA,NA,NA,NA,NA
1061,395.9593505859375,"""[39.71218]""","""[0.88553566]""",87.61595153808594,0.17960134148597717,NA,NA,NA,NA,NA
1062,400.5810241699219,"""[39.73864]""","""[0.88954294]""",207.54608154296875,0.1798882931470871,NA,NA,NA,NA,NA
1063,404.2608947753906,"""[39.842896]""","""[0.89586484]""",64.55496215820312,0.17661263048648834,NA,NA,NA,NA,NA
1064,407.115478515625,"""[39.96138]""","""[0.9022383]""",62.16876220703125,0.17242597043514252,NA,NA,NA,NA,NA
1065,409.91619873046875,"""[40.098015]""","""[0.909225]""",421.9637145996094,0.16737863421440125,NA,NA,NA,NA,NA
1066,408.4237976074219,"""[40.324642]""","""[0.917594]""",51.551536560058594,0.15696093440055847,NA,NA,NA,NA,NA
1067,405.3890686035156,"""[40.525017]""","""[0.92457235]""",185.31277465820312,0.14701801538467407,NA,NA,NA,NA,NA
1068,400.23663330078125,"""[40.742134]""","""[0.9317081]""",47.20987319946289,0.13544103503227234,NA,NA,NA,NA,NA
1069,395.302490234375,"""[40.933178]""","""[0.93838733]""",55.40864562988281,0.1248842254281044,NA,NA,NA,NA,NA
1070,391.100341796875,"""[41.077812]""","""[0.9437584]""",73.861083984375,0.11655586957931519,NA,NA,NA,NA,NA
1071,389.3358459472656,"""[41.18702]""","""[0.9487702]""",51.09213638305664,0.11056096851825714,NA,NA,NA,NA,NA
1072,386.33245849609375,"""[41.285923]""","""[0.95297253]""",61.797386169433594,0.10459688305854797,NA,NA,NA,NA,NA
1073,381.9173889160156,"""[41.380226]""","""[0.9566113]""",111.42224884033203,0.0983271598815918,NA,NA,NA,NA,NA
1074,377.40155029296875,"""[41.428284]""","""[0.9579721]""",41.44895935058594,0.09436215460300446,NA,NA,NA,NA,NA
1075,373.1444396972656,"""[41.46783]""","""[0.95903766]""",50.8189697265625,0.09089288860559464,NA,NA,NA,NA,NA
1076,370.84765625,"""[41.498005]""","""[0.9603573]""",115.2750244140625,0.08850786834955215,NA,NA,NA,NA,NA
1077,370.9326477050781,"""[41.50487]""","""[0.96126443]""",316.6717224121094,0.08812299370765686,NA,NA,NA,NA,NA
1078,375.2300720214844,"""[41.474564]""","""[0.9616633]""",50.29450988769531,0.0910600870847702,NA,NA,NA,NA,NA
1079,379.7716369628906,"""[41.43827]""","""[0.9618585]""",59.08192443847656,0.0943693220615387,NA,NA,NA,NA,NA
1080,382.8206787109375,"""[41.413292]""","""[0.96211624]""",93.7899398803711,0.09660178422927856,NA,NA,NA,NA,NA
1081,383.2508544921875,"""[41.405113]""","""[0.9622283]""",228.84060668945312,0.09714595973491669,NA,NA,NA,NA,NA
1082,391.5562744140625,"""[41.375587]""","""[0.9643102]""",43.665565490722656,0.10120922327041626,NA,NA,NA,NA,NA
1083,398.55645751953125,"""[41.350536]""","""[0.9661227]""",72.16632080078125,0.10462392866611481,NA,NA,NA,NA,NA
1084,406.2821044921875,"""[41.31333]""","""[0.96764076]""",42.48808288574219,0.10886968672275543,NA,NA,NA,NA,NA
1085,413.3549499511719,"""[41.274906]""","""[0.9688852]""",59.36884307861328,0.11295776069164276,NA,NA,NA,NA,NA
1086,421.14239501953125,"""[41.22776]""","""[0.9700514]""",46.06514358520508,0.11768028885126114,NA,NA,NA,NA,NA
1087,429.53472900390625,"""[41.180546]""","""[0.97150093]""",41.36101150512695,0.12256641685962677,NA,NA,NA,NA,NA
1088,436.8541259765625,"""[41.132637]""","""[0.9725568]""",99.54597473144531,0.12714138627052307,NA,NA,NA,NA,NA
1089,439.5415954589844,"""[41.106262]""","""[0.9727305]""",49.463748931884766,0.12924499809741974,NA,NA,NA,NA,NA
1090,441.29022216796875,"""[41.08892]""","""[0.972915]""",156.81280517578125,0.13061769306659698,NA,NA,NA,NA,NA
1091,443.835693359375,"""[41.027676]""","""[0.97165275]""",111.78733825683594,0.13436295092105865,NA,NA,NA,NA,NA
1092,447.9145812988281,"""[40.93973]""","""[0.9700359]""",50.35086441040039,0.13983187079429626,NA,NA,NA,NA,NA
1093,449.7925720214844,"""[40.863125]""","""[0.96805835]""",234.10015869140625,0.14404429495334625,NA,NA,NA,NA,NA
1094,445.3459777832031,"""[40.8303]""","""[0.96519583]""",73.45025634765625,0.1442461609840393,NA,NA,NA,NA,NA
1095,439.0828857421875,"""[40.81501]""","""[0.9621994]""",163.51724243164062,0.14306241273880005,NA,NA,NA,NA,NA
1096,435.6439208984375,"""[40.75101]""","""[0.9584919]""",55.149147033691406,0.1450137495994568,NA,NA,NA,NA,NA
1097,430.4698181152344,"""[40.70156]""","""[0.954537]""",55.29948043823242,0.14573459327220917,NA,NA,NA,NA,NA
1098,426.285888671875,"""[40.64089]""","""[0.95050937]""",109.27520751953125,0.14725267887115479,NA,NA,NA,NA,NA
1099,421.4080810546875,"""[40.621567]""","""[0.9477146]""",96.07708740234375,0.14664943516254425,NA,NA,NA,NA,NA
1100,415.404296875,"""[40.634396]""","""[0.9456178]""",75.72001647949219,0.14423303306102753,NA,NA,NA,NA,NA
1101,409.4678649902344,"""[40.67604]""","""[0.94466263]""",45.33888626098633,0.14051231741905212,NA,NA,NA,NA,NA
1102,403.07269287109375,"""[40.716278]""","""[0.94345456]""",67.90687561035156,0.13671110570430756,NA,NA,NA,NA,NA
1103,396.0631103515625,"""[40.7699]""","""[0.9425403]""",144.32911682128906,0.13209661841392517,NA,NA,NA,NA,NA
1104,385.906494140625,"""[40.843822]""","""[0.9410574]""",44.216957092285156,0.1255628913640976,NA,NA,NA,NA,NA
1105,376.19854736328125,"""[40.91157]""","""[0.93962073]""",168.42230224609375,0.11942632496356964,NA,NA,NA,NA,NA
1106,363.89300537109375,"""[41.00268]""","""[0.9381565]""",57.894474029541016,0.11134960502386093,NA,NA,NA,NA,NA
1107,353.8748474121094,"""[41.066643]""","""[0.93666285]""",102.74836730957031,0.10521167516708374,NA,NA,NA,NA,NA
1108,340.9264831542969,"""[41.125885]""","""[0.93361247]""",125.21907043457031,0.0983865037560463,NA,NA,NA,NA,NA
1109,332.8902587890625,"""[41.155003]""","""[0.931453]""",67.67784881591797,0.09449531883001328,NA,NA,NA,NA,NA
1110,327.54278564453125,"""[41.16803]""","""[0.9297568]""",109.90083312988281,0.09220968186855316,NA,NA,NA,NA,NA
1111,319.4865417480469,"""[41.19154]""","""[0.92726034]""",94.85193634033203,0.0885787308216095,NA,NA,NA,NA,NA
1112,309.2806701660156,"""[41.22118]""","""[0.92402303]""",77.3065185546875,0.08397591859102249,NA,NA,NA,NA,NA
1113,302.1659851074219,"""[41.235096]""","""[0.9214211]""",56.83289337158203,0.081093929708004,NA,NA,NA,NA,NA
1114,296.67987060546875,"""[41.23677]""","""[0.91885483]""",265.8592224121094,0.07933784276247025,NA,NA,NA,NA,NA
1115,295.4701843261719,"""[41.20628]""","""[0.9164325]""",270.6398010253906,0.08054808527231216,NA,NA,NA,NA,NA
1116,298.931884765625,"""[41.14764]""","""[0.914868]""",46.5946044921875,0.08457957953214645,NA,NA,NA,NA,NA
1117,302.9073486328125,"""[41.088467]""","""[0.9137185]""",324.0856628417969,0.0887240394949913,NA,NA,NA,NA,NA
1118,311.7046203613281,"""[41.00351]""","""[0.91394657]""",75.55216979980469,0.09548774361610413,NA,NA,NA,NA,NA
1119,322.7872314453125,"""[40.912853]""","""[0.9154875]""",80.58128356933594,0.10309045016765594,NA,NA,NA,NA,NA
1120,334.2244567871094,"""[40.80381]""","""[0.91654015]""",112.4329833984375,0.11157464236021042,NA,NA,NA,NA,NA
1121,342.3656921386719,"""[40.7285]""","""[0.9177262]""",48.124839782714844,0.11743263900279999,NA,NA,NA,NA,NA
1122,350.2477722167969,"""[40.647015]""","""[0.91856295]""",95.86296081542969,0.12346049398183823,NA,NA,NA,NA,NA
1123,359.6935119628906,"""[40.54497]""","""[0.91941756]""",94.78246307373047,0.13084588944911957,NA,NA,NA,NA,NA
1124,367.0407409667969,"""[40.47851]""","""[0.9209196]""",119.28105163574219,0.13597054779529572,NA,NA,NA,NA,NA
1125,377.941650390625,"""[40.397453]""","""[0.92378396]""",44.60930633544922,0.14280195534229279,NA,NA,NA,NA,NA
1126,388.60662841796875,"""[40.311954]""","""[0.92637056]""",53.74555587768555,0.14975187182426453,NA,NA,NA,NA,NA
1127,398.2071533203125,"""[40.213406]""","""[0.9278589]""",54.57880401611328,0.15694019198417664,NA,NA,NA,NA,NA
1128,406.3045349121094,"""[40.097015]""","""[0.9278853]""",70.12081909179688,0.16442230343818665,NA,NA,NA,NA,NA
1129,413.5790100097656,"""[40.019207]""","""[0.92914283]""",204.98434448242188,0.16996711492538452,NA,NA,NA,NA,NA
1130,418.60858154296875,"""[40.01074]""","""[0.93197125]""",60.166290283203125,0.17183686792850494,NA,NA,NA,NA,NA
1131,422.2705383300781,"""[40.023056]""","""[0.93485326]""",98.81229400634766,0.17239457368850708,NA,NA,NA,NA,NA
1132,426.73516845703125,"""[40.080856]""","""[0.9399035]""",57.189884185791016,0.17124129831790924,NA,NA,NA,NA,NA
1133,430.5710144042969,"""[40.109886]""","""[0.9434065]""",45.54082489013672,0.17113010585308075,NA,NA,NA,NA,NA
1134,434.024169921875,"""[40.14976]""","""[0.94707143]""",58.06798553466797,0.17042317986488342,NA,NA,NA,NA,NA
1135,437.72735595703125,"""[40.164665]""","""[0.94982535]""",96.05381774902344,0.1708846241235733,NA,NA,NA,NA,NA
1136,441.4293212890625,"""[40.13786]""","""[0.9508892]""",40.49617004394531,0.17317362129688263,NA,NA,NA,NA,NA
1137,444.5004577636719,"""[40.114788]""","""[0.95177585]""",160.7696533203125,0.17510586977005005,NA,NA,NA,NA,NA
1138,446.0584411621094,"""[40.149796]""","""[0.95414835]""",50.861289978027344,0.1740281730890274,NA,NA,NA,NA,NA
1139,446.81878662109375,"""[40.197117]""","""[0.95658445]""",40.383663177490234,0.17215442657470703,NA,NA,NA,NA,NA
1140,447.26104736328125,"""[40.240143]""","""[0.9586939]""",82.9981460571289,0.1703631430864334,NA,NA,NA,NA,NA
1141,446.6862487792969,"""[40.308296]""","""[0.96130574]""",67.42501068115234,0.1671293079853058,NA,NA,NA,NA,NA
1142,446.38360595703125,"""[40.342495]""","""[0.96270853]""",53.886314392089844,0.16548040509223938,NA,NA,NA,NA,NA
1143,446.6365661621094,"""[40.393887]""","""[0.96505743]""",186.80894470214844,0.16322721540927887,NA,NA,NA,NA,NA
1144,443.58636474609375,"""[40.49289]""","""[0.9677822]""",83.53443908691406,0.1577906310558319,NA,NA,NA,NA,NA
1145,441.67596435546875,"""[40.547894]""","""[0.96932065]""",152.37742614746094,0.1546747088432312,NA,NA,NA,NA,NA
1146,434.9868469238281,"""[40.629303]""","""[0.96977013]""",76.40133666992188,0.14887051284313202,NA,NA,NA,NA,NA
1147,430.7934875488281,"""[40.67948]""","""[0.9701276]""",64.62483215332031,0.1452520787715912,NA,NA,NA,NA,NA
1148,428.3684387207031,"""[40.706112]""","""[0.9703154]""",366.986328125,0.14325903356075287,NA,NA,NA,NA,NA
1149,421.255615234375,"""[40.79987]""","""[0.9712622]""",73.2650146484375,0.13669055700302124,NA,NA,NA,NA,NA
1150,415.0377197265625,"""[40.85617]""","""[0.97104704]""",100.08859252929688,0.13212372362613678,NA,NA,NA,NA,NA
1151,411.0118713378906,"""[40.880077]""","""[0.97037864]""",141.81869506835938,0.12974615395069122,NA,NA,NA,NA,NA
1152,406.15460205078125,"""[40.927174]""","""[0.9704701]""",44.80516052246094,0.1260037124156952,NA,NA,NA,NA,NA
1153,401.6568603515625,"""[40.95918]""","""[0.97004354]""",156.29428100585938,0.12308420240879059,NA,NA,NA,NA,NA
1154,399.0423583984375,"""[40.947136]""","""[0.96835744]""",54.33528137207031,0.12285160273313522,NA,NA,NA,NA,NA
1155,397.0181884765625,"""[40.922836]""","""[0.96632624]""",116.56307983398438,0.12338615208864212,NA,NA,NA,NA,NA
1156,390.61297607421875,"""[40.912968]""","""[0.9628695]""",103.95990753173828,0.12190935760736465,NA,NA,NA,NA,NA
1157,384.8914489746094,"""[40.872833]""","""[0.9581473]""",55.82319641113281,0.12208268791437149,NA,NA,NA,NA,NA
