epoch,DE,E,I,loss,mse_odd_even_sol,y0,yL,val_DE,val_E,val_I,val_loss,val_mse_odd_even_sol,val_y0,val_yL 
1145,0.18853376805782318,"""[9.8701515]""","""[1.0002803]""",9.87015151977539,1.299153950640175e-06,"""[[-0.8872908], [-0.36869162], [-0.8440742], [-0.96291983], [-0.50914556], [-0.13100033], [-0.8440742], [-1.0709614], [-1.1213807], [-1.0889683], [-1.1249821], [-0.8872908], [-0.7468368], [-0.96291983], [-0.5739705], [-1.1033738], [-1.1249821], [-1.1213807], [-0.63519394], [-0.6928161], [-0.36869162], [-1.049353], [-0.04456707], [-0.2930625], [-0.13100033], [-1.114178], [-0.50914556], [-0.99533224], [-0.4407193], [-0.21383217], [-1.0241433], [-0.4407193], [-0.7972562], [-1.0889683], [-1.0241433], [-0.6928161], [-1.0709614], [-0.2930625], [-1.049353], [-0.04456707], [-1.114178], [-0.5739705], [-0.7468368], [-0.99533224], [-0.7972562], [-0.92690605], [-0.63519394], [-0.21383217], [-0.92690605], [-1.1033738]]""","""[[-0.887456], [-0.36876026], [-0.84423137], [-0.9630991], [-0.5092404], [-0.13102472], [-0.84423137], [-1.0711608], [-1.1215894], [-1.089171], [-1.1251916], [-0.887456], [-0.7469759], [-0.9630991], [-0.57407737], [-1.1035793], [-1.1251916], [-1.1215894], [-0.6353122], [-0.6929451], [-0.36876026], [-1.0495484], [-0.04457537], [-0.2931171], [-0.13102472], [-1.1143854], [-0.5092404], [-0.99551755], [-0.44080138], [-0.213872], [-1.0243341], [-0.44080138], [-0.7974046], [-1.089171], [-1.0243341], [-0.6929451], [-1.0711608], [-0.2931171], [-1.0495484], [-0.04457537], [-1.1143854], [-0.57407737], [-0.7469759], [-0.99551755], [-0.7974046], [-0.92707866], [-0.6353122], [-0.213872], [-0.92707866], [-1.1035793]]""",NA,NA,NA,NA,NA,NA,NA
1146,0.18822234869003296,"""[9.870151]""","""[1.00028]""",9.870150566101074,1.2968683904546197e-06,"""[[-0.5091391], [-1.0709479], [-1.1249679], [-1.1141639], [-0.6928074], [-0.6351859], [-0.36868697], [-1.0241303], [-0.21382949], [-0.99531966], [-1.0493398], [-0.5739633], [-1.1213665], [-0.88727957], [-0.99531966], [-0.5739633], [-0.74682736], [-1.0241303], [-1.0493398], [-0.92689437], [-1.0889546], [-0.29305884], [-1.1033599], [-0.13099867], [-1.1213665], [-0.9629077], [-0.04456651], [-0.5091391], [-0.74682736], [-1.1033599], [-0.21382949], [-0.7972461], [-0.44071376], [-0.29305884], [-1.0889546], [-0.88727957], [-0.13099867], [-1.0709479], [-1.1141639], [-0.04456651], [-0.8440635], [-1.1249679], [-0.8440635], [-0.6928074], [-0.36868697], [-0.9629077], [-0.6351859], [-0.44071376], [-0.7972461], [-0.92689437]]""","""[[-0.5092344], [-1.0711483], [-1.1251785], [-1.1143725], [-0.692937], [-0.6353048], [-0.36875597], [-1.024322], [-0.2138695], [-0.995506], [-1.0495362], [-0.5740707], [-1.1215764], [-0.8874457], [-0.995506], [-0.5740707], [-0.7469672], [-1.024322], [-1.0495362], [-0.9270679], [-1.0891584], [-0.29311368], [-1.1035664], [-0.1310232], [-1.1215764], [-0.9630879], [-0.04457485], [-0.5092344], [-0.7469672], [-1.1035664], [-0.2138695], [-0.79739535], [-0.44079626], [-0.29311368], [-1.0891584], [-0.8874457], [-0.1310232], [-1.0711483], [-1.1143725], [-0.04457485], [-0.84422153], [-1.1251785], [-0.84422153], [-0.692937], [-0.36875597], [-0.9630879], [-0.6353048], [-0.44079626], [-0.79739535], [-0.9270679]]""",NA,NA,NA,NA,NA,NA,NA
1147,0.18791146576404572,"""[9.87015]""","""[1.00028]""",9.870149612426758,1.2946595688845264e-06,"""[[-1.1033466], [-1.0493271], [-0.96289605], [-0.692799], [-1.1141504], [-0.2138269], [-1.0241181], [-1.0709349], [-1.1213529], [-1.1141504], [-0.3686825], [-0.8872689], [-0.7972365], [-0.509133], [-0.2930553], [-0.63517827], [-0.63517827], [-1.0493271], [-0.92688316], [-1.0709349], [-0.96289605], [-0.3686825], [-0.04456598], [-0.5739563], [-0.13099709], [-0.8440534], [-1.0889415], [-1.0241181], [-0.9953077], [-1.1249543], [-0.2930553], [-1.1033466], [-0.92688316], [-0.8440534], [-0.8872689], [-0.9953077], [-0.7972365], [-0.74681836], [-0.04456598], [-0.509133], [-1.0889415], [-0.74681836], [-0.5739563], [-0.44070843], [-1.1249543], [-0.692799], [-0.44070843], [-1.1213529], [-0.13099709], [-0.2138269]]""","""[[-1.1035542], [-1.0495247], [-0.9630773], [-0.6929294], [-1.1143602], [-0.21386714], [-1.0243108], [-1.0711365], [-1.121564], [-1.1143602], [-0.3687519], [-0.8874359], [-0.7973865], [-0.5092288], [-0.29311046], [-0.6352978], [-0.6352978], [-1.0495247], [-0.9270577], [-1.0711365], [-0.9630773], [-0.3687519], [-0.04457437], [-0.5740644], [-0.13102175], [-0.84421223], [-1.0891464], [-1.0243108], [-0.995495], [-1.125166], [-0.29311046], [-1.1035542], [-0.9270577], [-0.84421223], [-0.8874359], [-0.995495], [-0.7973865], [-0.746959], [-0.04457437], [-0.5092288], [-1.0891464], [-0.746959], [-0.5740644], [-0.4407914], [-1.125166], [-0.6929294], [-0.4407914], [-1.121564], [-0.13102175], [-0.21386714]]""",NA,NA,NA,NA,NA,NA,NA
1148,0.1876012086868286,"""[9.870149]""","""[1.00028]""",9.870148658752441,1.292458932766749e-06,"""[[-0.962884], [-0.04456542], [-0.74680907], [-0.13099545], [-0.6351703], [-0.8872578], [-0.21382423], [-0.29305163], [-0.962884], [-1.1033328], [-0.04456542], [-0.29305163], [-0.5091266], [-1.1141366], [-0.9268716], [-0.74680907], [-0.8440428], [-1.1141366], [-0.21382423], [-1.049314], [-0.44070294], [-0.57394916], [-1.1249403], [-0.8872578], [-1.049314], [-0.5091266], [-0.57394916], [-0.6351703], [-0.6927903], [-1.0241052], [-1.0241052], [-0.9952952], [-1.1249403], [-0.13099545], [-1.1033328], [-1.0889279], [-0.7972265], [-0.8440428], [-1.0709215], [-1.0709215], [-1.121339], [-0.9268716], [-0.7972265], [-0.6927903], [-0.3686779], [-0.3686779], [-1.121339], [-0.44070294], [-1.0889279], [-0.9952952]]""","""[[-0.9630664], [-0.04457386], [-0.7469505], [-0.13102026], [-0.6352906], [-0.88742584], [-0.21386473], [-0.29310712], [-0.9630664], [-1.1035417], [-0.04457386], [-0.29310712], [-0.50922304], [-1.1143476], [-0.92704713], [-0.7469505], [-0.84420264], [-1.1143476], [-0.21386473], [-1.0495127], [-0.4407864], [-0.5740579], [-1.1251533], [-0.88742584], [-1.0495127], [-0.50922304], [-0.5740579], [-0.6352906], [-0.6929215], [-1.0242991], [-1.0242991], [-0.99548376], [-1.1251533], [-0.13102026], [-1.1035417], [-1.0891341], [-0.7973775], [-0.84420264], [-1.0711243], [-1.0711243], [-1.1215513], [-0.92704713], [-0.7973775], [-0.6929215], [-0.36874774], [-0.36874774], [-1.1215513], [-0.4407864], [-1.0891341], [-0.99548376]]""",NA,NA,NA,NA,NA,NA,NA
1149,0.18729116022586823,"""[9.870148]""","""[1.0002799]""",9.870147705078125,1.290199406867032e-06,"""[[-1.0240927], [-1.1249264], [-1.0240927], [-0.6351625], [-1.1213251], [-0.995283], [-0.6927818], [-0.9628722], [-0.9628722], [-0.29304802], [-0.04456487], [-0.8440324], [-1.0709084], [-0.44069752], [-0.50912035], [-0.8440324], [-0.9268602], [-0.5739421], [-1.0889144], [-1.1033193], [-0.8872469], [-0.2138216], [-0.29304802], [-1.1141229], [-0.13099384], [-1.0493011], [-0.7972167], [-1.1249264], [-0.8872469], [-0.36867338], [-0.7972167], [-1.0889144], [-1.1033193], [-0.6927818], [-0.13099384], [-0.44069752], [-0.6351625], [-0.36867338], [-0.04456487], [-1.0493011], [-1.1141229], [-0.9268602], [-1.1213251], [-0.7467999], [-0.7467999], [-0.2138216], [-0.5739421], [-0.50912035], [-0.995283], [-1.0709084]]""","""[[-1.0242873], [-1.1251403], [-1.0242873], [-0.6352833], [-1.1215384], [-0.99547225], [-0.69291353], [-0.9630553], [-0.9630553], [-0.29310375], [-0.04457334], [-0.8441929], [-1.071112], [-0.44078133], [-0.50921714], [-0.8441929], [-0.92703646], [-0.57405126], [-1.0891215], [-1.103529], [-0.8874156], [-0.21386226], [-0.29310375], [-1.1143347], [-0.13101876], [-1.0495006], [-0.7973683], [-1.1251403], [-0.8874156], [-0.36874348], [-0.7973683], [-1.0891215], [-1.103529], [-0.69291353], [-0.13101876], [-0.44078133], [-0.6352833], [-0.36874348], [-0.04457334], [-1.0495006], [-1.1143347], [-0.92703646], [-1.1215384], [-0.74694186], [-0.74694186], [-0.21386226], [-0.57405126], [-0.50921714], [-0.99547225], [-1.071112]]""",NA,NA,NA,NA,NA,NA,NA
1150,0.1869819015264511,"""[9.870148]""","""[1.0002799]""",9.870147705078125,1.2880241229140665e-06,"""[[-0.7972068], [-0.573935], [-0.9268487], [-0.7972068], [-0.04456432], [-0.6927732], [-1.0492882], [-0.44069207], [-0.509114], [-0.44069207], [-1.1249125], [-0.21381895], [-1.1033056], [-0.844022], [-0.2930444], [-1.1033056], [-0.3686688], [-1.114109], [-1.0889009], [-1.1213113], [-0.6351546], [-1.0708951], [-0.13099222], [-0.3686688], [-0.9628603], [-0.99527067], [-0.21381895], [-1.1213113], [-0.9268487], [-0.8872359], [-0.9628603], [-0.6351546], [-0.99527067], [-0.6927732], [-1.114109], [-1.0708951], [-0.2930444], [-0.8872359], [-1.1249125], [-0.04456432], [-0.844022], [-0.7467906], [-1.0240799], [-0.7467906], [-1.0240799], [-1.0889009], [-0.13099222], [-0.509114], [-1.0492882], [-0.573935]]""","""[[-0.7973594], [-0.5740449], [-0.92702615], [-0.7973594], [-0.04457285], [-0.69290584], [-1.0494889], [-0.4407764], [-0.5092115], [-0.4407764], [-1.1251278], [-0.21385987], [-1.1035167], [-0.84418356], [-0.29310048], [-1.1035167], [-0.36873937], [-1.1143223], [-1.0891094], [-1.1215259], [-0.6352762], [-1.0711001], [-0.1310173], [-0.36873937], [-0.9630446], [-0.99546117], [-0.21385987], [-1.1215259], [-0.92702615], [-0.88740575], [-0.9630446], [-0.6352762], [-0.99546117], [-0.69290584], [-1.1143223], [-1.0711001], [-0.29310048], [-0.88740575], [-1.1251278], [-0.04457285], [-0.84418356], [-0.7469336], [-1.024276], [-0.7469336], [-1.024276], [-1.0891094], [-0.1310173], [-0.5092115], [-1.0494889], [-0.5740449]]""",NA,NA,NA,NA,NA,NA,NA
1151,0.18667307496070862,"""[9.870147]""","""[1.0002799]""",9.870146751403809,1.285788471250271e-06,"""[[-1.0888879], [-0.7971973], [-1.124899], [-1.0492755], [-0.13099065], [-0.50910795], [-0.63514704], [-0.9268376], [-0.29304087], [-1.1140957], [-0.21381639], [-1.0240678], [-0.04456379], [-0.21381639], [-1.0240678], [-0.69276494], [-0.4406868], [-0.74678165], [-0.04456379], [-0.9268376], [-0.63514704], [-0.99525875], [-0.36866438], [-0.8872253], [-0.74678165], [-0.8872253], [-1.0708823], [-0.4406868], [-0.69276494], [-1.1032923], [-0.8440119], [-1.0888879], [-0.29304087], [-1.1032923], [-0.36866438], [-0.9628487], [-0.7971973], [-0.50910795], [-1.0492755], [-0.13099065], [-1.1140957], [-1.1212978], [-0.99525875], [-1.0708823], [-0.5739281], [-0.8440119], [-1.1212978], [-1.124899], [-0.9628487], [-0.5739281]]""","""[[-1.0890973], [-0.7973506], [-1.1251153], [-1.0494773], [-0.13101584], [-0.5092058], [-0.63526917], [-0.92701584], [-0.29309723], [-1.1143099], [-0.2138575], [-1.0242646], [-0.04457235], [-0.2138575], [-1.0242646], [-0.69289815], [-0.44077152], [-0.74692523], [-0.04457235], [-0.92701584], [-0.63526917], [-0.9954501], [-0.36873528], [-0.88739586], [-0.74692523], [-0.88739586], [-1.0710882], [-0.44077152], [-0.69289815], [-1.1035044], [-0.84417415], [-1.0890973], [-0.29309723], [-1.1035044], [-0.36873528], [-0.96303385], [-0.7973506], [-0.5092058], [-1.0494773], [-0.13101584], [-1.1143099], [-1.1215134], [-0.9954501], [-1.0710882], [-0.5740385], [-0.84417415], [-1.1215134], [-1.1251153], [-0.96303385], [-0.5740385]]""",NA,NA,NA,NA,NA,NA,NA
1152,0.18636482954025269,"""[9.870147]""","""[1.0002798]""",9.870146751403809,1.2835429288315936e-06,"""[[-0.29303724], [-0.74677235], [-0.21381372], [-1.1032785], [-0.7971873], [-1.1140817], [-1.1140817], [-1.0888743], [-0.8440013], [-0.04456323], [-0.21381372], [-1.1212838], [-1.0240549], [-1.1212838], [-0.9628367], [-1.0888743], [-0.44068128], [-0.6927563], [-1.0708688], [-0.57392097], [-0.9952463], [-1.0492624], [-1.124885], [-1.124885], [-0.13098902], [-0.8440013], [-0.50910157], [-1.0492624], [-0.13098902], [-0.3686598], [-0.7971873], [-0.57392097], [-1.0240549], [-0.6351391], [-0.92682606], [-0.9628367], [-0.92682606], [-1.1032785], [-0.8872142], [-0.74677235], [-0.8872142], [-1.0708688], [-0.29303724], [-0.04456323], [-0.3686598], [-0.44068128], [-0.50910157], [-0.9952463], [-0.6351391], [-0.6927563]]""","""[[-0.29309392], [-0.7469168], [-0.21385507], [-1.103492], [-0.7973415], [-1.1142973], [-1.1142973], [-1.0890849], [-0.8441646], [-0.04457185], [-0.21385507], [-1.1215007], [-1.024253], [-1.1215007], [-0.96302295], [-1.0890849], [-0.4407665], [-0.6928903], [-1.071076], [-0.57403195], [-0.9954388], [-1.0494654], [-1.1251025], [-1.1251025], [-0.13101436], [-0.8441646], [-0.5092001], [-1.0494654], [-0.13101436], [-0.36873108], [-0.7973415], [-0.57403195], [-1.024253], [-0.63526195], [-0.92700535], [-0.96302295], [-0.92700535], [-1.103492], [-0.8873858], [-0.7469168], [-0.8873858], [-1.071076], [-0.29309392], [-0.04457185], [-0.36873108], [-0.4407665], [-0.5092001], [-0.9954388], [-0.63526195], [-0.6928903]]""",NA,NA,NA,NA,NA,NA,NA
1153,0.18605703115463257,"""[9.870145]""","""[1.0002798]""",9.870144844055176,1.2813666216970887e-06,"""[[-0.92681485], [-0.50909543], [-0.57391405], [-0.04456269], [-0.21381113], [-1.0240425], [-1.1248714], [-0.9952343], [-1.0492498], [-1.1248714], [-1.0888611], [-0.88720345], [-0.7467633], [-0.96282506], [-0.7971777], [-0.7971777], [-1.1212703], [-1.070856], [-0.84399116], [-1.1140683], [-0.92681485], [-1.1140683], [-1.070856], [-0.57391405], [-1.1032653], [-0.44067594], [-0.6927479], [-0.7467633], [-0.36865532], [-0.21381113], [-1.1032653], [-1.0240425], [-0.2930337], [-0.6351314], [-0.50909543], [-0.13098744], [-1.0492498], [-0.6927479], [-0.88720345], [-0.6351314], [-1.0888611], [-0.13098744], [-0.36865532], [-0.04456269], [-1.1212703], [-0.9952343], [-0.44067594], [-0.2930337], [-0.84399116], [-0.96282506]]""","""[[-0.9269948], [-0.5091943], [-0.57402545], [-0.04457134], [-0.21385264], [-1.0242413], [-1.1250898], [-0.99542755], [-1.0494535], [-1.1250898], [-1.0890726], [-0.8873758], [-0.7469083], [-0.96301204], [-0.79733247], [-0.79733247], [-1.121488], [-1.0710639], [-0.844155], [-1.1142846], [-0.9269948], [-1.1142846], [-1.0710639], [-0.57402545], [-1.1034795], [-0.4407615], [-0.6928824], [-0.7469083], [-0.3687269], [-0.21385264], [-1.1034795], [-1.0242413], [-0.29309058], [-0.63525474], [-0.5091943], [-0.13101287], [-1.0494535], [-0.6928824], [-0.8873758], [-0.63525474], [-1.0890726], [-0.13101287], [-0.3687269], [-0.04457134], [-1.121488], [-0.99542755], [-0.4407615], [-0.29309058], [-0.844155], [-0.96301204]]""",NA,NA,NA,NA,NA,NA,NA
1154,0.18574966490268707,"""[9.870143]""","""[1.0002798]""",9.870142936706543,1.2791524568456225e-06,"""[[-0.6927393], [-0.995222], [-0.79716784], [-1.1212564], [-1.0708427], [-1.0492368], [-1.1248574], [-0.63512355], [-1.0888476], [-0.84398067], [-0.74675405], [-1.1140544], [-0.4406705], [-0.29303005], [-0.96281314], [-1.0888476], [-0.8871925], [-1.0240299], [-0.8871925], [-0.36865076], [-0.63512355], [-0.92680335], [-0.04456214], [-0.5090891], [-0.79716784], [-1.1032516], [-0.13098581], [-0.5739069], [-0.13098581], [-1.1140544], [-0.6927393], [-1.0492368], [-0.04456214], [-1.1248574], [-0.4406705], [-1.1032516], [-1.0240299], [-1.1212564], [-0.21380848], [-0.96281314], [-0.995222], [-0.21380848], [-0.74675405], [-0.84398067], [-0.5090891], [-1.0708427], [-0.36865076], [-0.92680335], [-0.5739069], [-0.29303005]]""","""[[-0.69287455], [-0.9954163], [-0.79732347], [-1.1214753], [-1.0710517], [-1.0494416], [-1.125077], [-0.6352475], [-1.0890602], [-0.8441454], [-0.74689984], [-1.114272], [-0.44075653], [-0.29308727], [-0.96300113], [-1.0890602], [-0.8873657], [-1.0242298], [-0.8873657], [-0.36872274], [-0.6352475], [-0.9269843], [-0.04457084], [-0.50918853], [-0.79732347], [-1.103467], [-0.13101138], [-0.57401896], [-0.13101138], [-1.114272], [-0.69287455], [-1.0494416], [-0.04457084], [-1.125077], [-0.44075653], [-1.103467], [-1.0242298], [-1.1214753], [-0.21385023], [-0.96300113], [-0.9954163], [-0.21385023], [-0.74689984], [-0.8441454], [-0.50918853], [-1.0710517], [-0.36872274], [-0.9269843], [-0.57401896], [-0.29308727]]""",NA,NA,NA,NA,NA,NA,NA
1155,0.18544267117977142,"""[9.870144]""","""[1.0002795]""",9.87014389038086,1.2769145314450725e-06,"""[[-0.7467451], [-0.6351159], [-0.8871819], [-0.13098425], [-0.8871819], [-1.0888346], [-0.692731], [-0.0445616], [-0.57390004], [-0.36864635], [-0.7467451], [-0.96280164], [-1.121243], [-0.84397054], [-0.7971583], [-0.96280164], [-0.29302654], [-1.121243], [-0.92679226], [-1.0240176], [-0.13098425], [-1.1140412], [-0.44066522], [-1.124844], [-1.0492241], [-1.0888346], [-1.1032383], [-0.57390004], [-0.50908303], [-0.21380593], [-0.99521005], [-1.0708299], [-0.92679226], [-0.84397054], [-1.0492241], [-1.1140412], [-1.0708299], [-0.29302654], [-0.50908303], [-1.1032383], [-0.7971583], [-0.44066522], [-0.692731], [-1.0240176], [-1.124844], [-0.36864635], [-0.21380593], [-0.99521005], [-0.0445616], [-0.6351159]]""","""[[-0.7468915], [-0.63524044], [-0.88735574], [-0.13100992], [-0.88735574], [-1.089048], [-0.6928668], [-0.04457034], [-0.5740125], [-0.3687186], [-0.7468915], [-0.96299034], [-1.1214627], [-0.844136], [-0.7973145], [-0.96299034], [-0.29308397], [-1.1214627], [-0.9269739], [-1.0242183], [-0.13100992], [-1.1142595], [-0.44075158], [-1.1250644], [-1.0494298], [-1.089048], [-1.1034546], [-0.5740125], [-0.5091828], [-0.21384783], [-0.9954051], [-1.0710397], [-0.9269739], [-0.844136], [-1.0494298], [-1.1142595], [-1.0710397], [-0.29308397], [-0.5091828], [-1.1034546], [-0.7973145], [-0.44075158], [-0.6928668], [-1.0242183], [-1.1250644], [-0.3687186], [-0.21384783], [-0.9954051], [-0.04457034], [-0.63524044]]""",NA,NA,NA,NA,NA,NA,NA
1156,0.1851361095905304,"""[9.870144]""","""[1.0002792]""",9.87014389038086,1.2747595974360593e-06,"""[[-1.049211], [-0.8871708], [-0.4406597], [-0.6927224], [-0.50907665], [-0.4406597], [-1.1248299], [-0.8871708], [-1.0708165], [-0.5738929], [-1.1140273], [-1.0240048], [-0.9267807], [-1.1032245], [-0.36864173], [-0.21380325], [-0.9267807], [-0.9951976], [-0.5738929], [-0.29302287], [-0.50907665], [-0.84396005], [-0.13098261], [-1.1212289], [-1.049211], [-1.0240048], [-0.7971483], [-1.1248299], [-0.9951976], [-0.7467358], [-0.9627896], [-0.635108], [-0.29302287], [-0.04456105], [-0.36864173], [-0.635108], [-0.9627896], [-0.13098261], [-1.1212289], [-0.7971483], [-1.1032245], [-1.088821], [-0.21380325], [-0.04456105], [-1.088821], [-0.6927224], [-1.0708165], [-0.7467358], [-1.1140273], [-0.84396005]]""","""[[-1.0494179], [-0.88734555], [-0.44074655], [-0.6928589], [-0.50917697], [-0.44074655], [-1.1250515], [-0.88734555], [-1.0710275], [-0.57400596], [-1.1142467], [-1.0242065], [-0.9269633], [-1.103442], [-0.36871436], [-0.21384539], [-0.9269633], [-0.9953937], [-0.57400596], [-0.29308063], [-0.50917697], [-0.84412634], [-0.13100842], [-1.1214498], [-1.0494179], [-1.0242065], [-0.7973054], [-1.1250515], [-0.9953937], [-0.7468829], [-0.9629793], [-0.63523316], [-0.29308063], [-0.04456983], [-0.36871436], [-0.63523316], [-0.9629793], [-0.13100842], [-1.1214498], [-0.7973054], [-1.103442], [-1.0890355], [-0.21384539], [-0.04456983], [-1.0890355], [-0.6928589], [-1.0710275], [-0.7468829], [-1.1142467], [-0.84412634]]""",NA,NA,NA,NA,NA,NA,NA
1157,0.18483003973960876,"""[9.870144]""","""[1.0002792]""",9.87014389038086,1.2725414535452728e-06,"""[[-1.0888075], [-0.7467265], [-1.0708032], [-1.049198], [-0.79713845], [-0.9627777], [-1.1212151], [-1.1140134], [-0.79713845], [-0.6351001], [-1.049198], [-0.5090704], [-0.29301924], [-0.84394956], [-0.13098098], [-0.36863717], [-0.6351001], [-1.0888075], [-0.44065425], [-0.99518526], [-1.0239921], [-0.29301924], [-1.0239921], [-0.9627777], [-1.124816], [-1.1140134], [-0.57388574], [-0.13098098], [-0.44065425], [-0.84394956], [-0.6927138], [-0.99518526], [-1.1212151], [-0.36863717], [-1.124816], [-0.57388574], [-0.0445605], [-0.88715976], [-1.0708032], [-0.0445605], [-0.21380061], [-0.5090704], [-0.9267692], [-0.9267692], [-0.6927138], [-1.1032109], [-1.1032109], [-0.21380061], [-0.88715976], [-0.7467265]]""","""[[-1.0890232], [-0.74687445], [-1.0710154], [-1.0494059], [-0.79729635], [-0.9629684], [-1.1214372], [-1.1142341], [-0.79729635], [-0.63522595], [-1.0494059], [-0.50917125], [-0.2930773], [-0.84411675], [-0.13100693], [-0.3687102], [-0.63522595], [-1.0890232], [-0.44074154], [-0.9953824], [-1.024195], [-0.2930773], [-1.024195], [-0.9629684], [-1.1250387], [-1.1142341], [-0.57399946], [-0.13100693], [-0.44074154], [-0.84411675], [-0.692851], [-0.9953824], [-1.1214372], [-0.3687102], [-1.1250387], [-0.57399946], [-0.04456932], [-0.88733554], [-1.0710154], [-0.04456932], [-0.21384296], [-0.50917125], [-0.9269528], [-0.9269528], [-0.692851], [-1.1034294], [-1.1034294], [-0.21384296], [-0.88733554], [-0.74687445]]""",NA,NA,NA,NA,NA,NA,NA
1158,0.1845247447490692,"""[9.870141]""","""[1.0002791]""",9.87014102935791,1.2703370657618507e-06,"""[[-0.99517334], [-0.7971289], [-0.5738789], [-0.9627661], [-0.36863276], [-0.88714916], [-1.1031977], [-0.50906426], [-0.44064897], [-0.21379805], [-0.21379805], [-0.04455996], [-1.0707904], [-1.0491855], [-0.13097942], [-1.1031977], [-0.13097942], [-0.6350925], [-0.8439394], [-0.9267581], [-0.6350925], [-0.9627661], [-0.7971289], [-0.29301575], [-1.1140001], [-0.29301575], [-0.7467176], [-1.0887945], [-0.5738789], [-1.0239798], [-0.7467176], [-1.0707904], [-0.04455996], [-0.99517334], [-1.1248025], [-1.1248025], [-1.1140001], [-0.8439394], [-1.0239798], [-1.1212016], [-0.36863276], [-0.6927055], [-1.1212016], [-1.0491855], [-0.6927055], [-1.0887945], [-0.44064897], [-0.50906426], [-0.9267581], [-0.88714916]]""","""[[-0.99537146], [-0.7972876], [-0.57399315], [-0.9629578], [-0.36870614], [-0.88732576], [-1.1034173], [-0.5091656], [-0.44073668], [-0.2138406], [-0.2138406], [-0.04456883], [-1.0710036], [-1.0493944], [-0.1310055], [-1.1034173], [-0.1310055], [-0.6352189], [-0.84410745], [-0.9269426], [-0.6352189], [-0.9629578], [-0.7972876], [-0.29307407], [-1.1142218], [-0.29307407], [-0.7468662], [-1.0890112], [-0.57399315], [-1.0241836], [-0.7468662], [-1.0710036], [-0.04456883], [-0.99537146], [-1.1250263], [-1.1250263], [-1.1142218], [-0.84410745], [-1.0241836], [-1.1214248], [-0.36870614], [-0.6928434], [-1.1214248], [-1.0493944], [-0.6928434], [-1.0890112], [-0.44073668], [-0.5091656], [-0.9269426], [-0.88732576]]""",NA,NA,NA,NA,NA,NA,NA
1159,0.18421977758407593,"""[9.870141]""","""[1.0002788]""",9.87014102935791,1.2681813359449734e-06,"""[[-0.0445594], [-0.92674655], [-0.9627541], [-1.0491724], [-0.7971189], [-0.88713807], [-0.7467083], [-0.36862814], [-1.0491724], [-1.1139861], [-1.0887809], [-0.21379536], [-0.92674655], [-0.9951609], [-0.21379536], [-1.1031839], [-0.6926968], [-0.88713807], [-0.44064346], [-0.13097778], [-0.63508457], [-1.070777], [-0.84392893], [-1.1211876], [-0.29301208], [-0.36862814], [-0.9951609], [-1.023967], [-0.84392893], [-0.50905794], [-0.6926968], [-0.57387173], [-0.7971189], [-0.9627541], [-1.023967], [-0.0445594], [-1.070777], [-1.1139861], [-1.1247884], [-0.63508457], [-0.44064346], [-0.7467083], [-1.1247884], [-1.1211876], [-1.1031839], [-0.50905794], [-0.13097778], [-0.57387173], [-1.0887809], [-0.29301208]]""","""[[-0.04456832], [-0.92693186], [-0.96294665], [-1.0493822], [-0.79727834], [-0.8873155], [-0.7468576], [-0.36870188], [-1.0493822], [-1.1142089], [-1.0889987], [-0.21383813], [-0.92693186], [-0.99535996], [-0.21383813], [-1.1034045], [-0.6928354], [-0.8873155], [-0.44073159], [-0.13100398], [-0.6352116], [-1.0709912], [-0.84409773], [-1.1214119], [-0.29307067], [-0.36870188], [-0.99535996], [-1.0241718], [-0.84409773], [-0.50915974], [-0.6928354], [-0.5739865], [-0.79727834], [-0.96294665], [-1.0241718], [-0.04456832], [-1.0709912], [-1.1142089], [-1.1250135], [-0.6352116], [-0.44073159], [-0.7468576], [-1.1250135], [-1.1214119], [-1.1034045], [-0.50915974], [-0.13100398], [-0.5739865], [-1.0889987], [-0.29307067]]""",NA,NA,NA,NA,NA,NA,NA
