epoch,DE,E,I,loss,mse_odd_even_sol,y0,yL,val_DE,val_E,val_I,val_loss,val_mse_odd_even_sol,val_y0,val_yL 
1114,13.161293029785156,"""[38.917953]""","""[1.0094326]""",1.9477472305297852,0.0013477617176249623,"""[[-0.01110554]]""","""[[-0.07810209]]""",NA,NA,NA,NA,NA,NA,NA
1115,12.785135269165039,"""[39.411865]""","""[0.98045784]""",0.35850590467453003,0.0010720941936597228,"""[[-0.02788504]]""","""[[-0.03995872]]""",NA,NA,NA,NA,NA,NA,NA
1116,12.427104949951172,"""[39.23052]""","""[0.99301314]""",0.2846388518810272,0.000662962265778333,"""[[-0.00721539]]""","""[[-0.04085732]]""",NA,NA,NA,NA,NA,NA,NA
1117,12.235796928405762,"""[38.92682]""","""[1.0133163]""",0.3105025589466095,0.0005191575619392097,"""[[0.01982483]]""","""[[-0.04919225]]""",NA,NA,NA,NA,NA,NA,NA
1118,12.204773902893066,"""[39.351032]""","""[0.9883286]""",0.40470415353775024,0.000460382376331836,"""[[0.00419802]]""","""[[-0.01661111]]""",NA,NA,NA,NA,NA,NA,NA
1119,12.195799827575684,"""[39.35766]""","""[0.9889534]""",0.2662026882171631,0.0004505389661062509,"""[[0.00973326]]""","""[[-0.01038085]]""",NA,NA,NA,NA,NA,NA,NA
1120,12.141693115234375,"""[39.02898]""","""[1.0102341]""",0.6981779932975769,0.0004155868664383888,"""[[0.03419657]]""","""[[-0.02351732]]""",NA,NA,NA,NA,NA,NA,NA
1121,12.193926811218262,"""[39.28091]""","""[0.9953684]""",0.3491508364677429,0.00046062521869316697,"""[[0.02895898]]""","""[[0.00011836]]""",NA,NA,NA,NA,NA,NA,NA
1122,12.420452117919922,"""[39.438194]""","""[0.98630613]""",0.2958160638809204,0.0007003154023550451,"""[[0.02927154]]""","""[[0.01884005]]""",NA,NA,NA,NA,NA,NA,NA
1123,12.642322540283203,"""[39.119846]""","""[1.0062454]""",0.5990430116653442,0.0008222015458159149,"""[[0.05516531]]""","""[[0.00929145]]""",NA,NA,NA,NA,NA,NA,NA
1124,13.267207145690918,"""[39.1949]""","""[1.0013866]""",0.7573146820068359,0.0012732951436191797,"""[[0.05940514]]""","""[[0.02401354]]""",NA,NA,NA,NA,NA,NA,NA
1125,14.558584213256836,"""[39.471863]""","""[0.983675]""",0.5761896371841431,0.0022793288808315992,"""[[0.05254521]]""","""[[0.05241599]]""",NA,NA,NA,NA,NA,NA,NA
1126,16.021093368530273,"""[39.109306]""","""[1.0043781]""",0.5508922934532166,0.0032473811879754066,"""[[0.08088483]]""","""[[0.04431159]]""",NA,NA,NA,NA,NA,NA,NA
1127,16.9603214263916,"""[38.993248]""","""[1.0102562]""",0.6886842846870422,0.00395391508936882,"""[[0.08963814]]""","""[[0.042857]]""",NA,NA,NA,NA,NA,NA,NA
1128,17.074501037597656,"""[39.319515]""","""[0.9890904]""",1.447139024734497,0.004047085531055927,"""[[0.06791354]]""","""[[0.05888654]]""",NA,NA,NA,NA,NA,NA,NA
1129,17.96518898010254,"""[39.349983]""","""[0.9854753]""",0.6378988027572632,0.004736559931188822,"""[[0.06527914]]""","""[[0.06272581]]""",NA,NA,NA,NA,NA,NA,NA
1130,17.517072677612305,"""[38.83484]""","""[1.0168431]""",0.4887274503707886,0.004509663209319115,"""[[0.08997936]]""","""[[0.02758186]]""",NA,NA,NA,NA,NA,NA,NA
1131,16.909385681152344,"""[39.127655]""","""[0.99785286]""",0.5455648899078369,0.004045186098664999,"""[[0.06504401]]""","""[[0.03471792]]""",NA,NA,NA,NA,NA,NA,NA
1132,16.599811553955078,"""[39.435326]""","""[0.97819763]""",0.4544317126274109,0.004041214473545551,"""[[0.03963388]]""","""[[0.04339372]]""",NA,NA,NA,NA,NA,NA,NA
1133,15.423906326293945,"""[38.892914]""","""[1.011411]""",1.1994552612304688,0.003279349999502301,"""[[0.06117143]]""","""[[5.3180498e-05]]""",NA,NA,NA,NA,NA,NA,NA
1134,13.695779800415039,"""[38.691853]""","""[1.0232149]""",0.53996342420578,0.0023390462156385183,"""[[0.05753268]]""","""[[-0.03184082]]""",NA,NA,NA,NA,NA,NA,NA
1135,12.992016792297363,"""[39.636585]""","""[0.9636827]""",0.5406339168548584,0.002135016256943345,"""[[-0.00989195]]""","""[[0.00596619]]""",NA,NA,NA,NA,NA,NA,NA
1136,11.910435676574707,"""[39.11481]""","""[0.9942046]""",0.4385601878166199,0.0012132460251450539,"""[[0.00481682]]""","""[[-0.04088984]]""",NA,NA,NA,NA,NA,NA,NA
1137,11.620988845825195,"""[38.589497]""","""[1.0261115]""",0.38341978192329407,0.001430281437933445,"""[[0.02402358]]""","""[[-0.08289935]]""",NA,NA,NA,NA,NA,NA,NA
1138,11.594056129455566,"""[39.379124]""","""[0.97611874]""",0.5846237540245056,0.0013769769575446844,"""[[-0.03099972]]""","""[[-0.04766291]]""",NA,NA,NA,NA,NA,NA,NA
1139,11.74809455871582,"""[39.389565]""","""[0.97541636]""",1.632440209388733,0.0015427327016368508,"""[[-0.04255767]]""","""[[-0.0576557]]""",NA,NA,NA,NA,NA,NA,NA
1140,11.645256042480469,"""[38.474483]""","""[1.0324398]""",1.3377010822296143,0.0018180961487814784,"""[[0.00900273]]""","""[[-0.11115722]]""",NA,NA,NA,NA,NA,NA,NA
1141,11.466207504272461,"""[39.13474]""","""[0.99091786]""",0.3283804953098297,0.0013492878060787916,"""[[-0.021979]]""","""[[-0.06631195]]""",NA,NA,NA,NA,NA,NA,NA
1142,11.690703392028809,"""[39.585743]""","""[0.9641749]""",1.9997233152389526,0.001781494589522481,"""[[-0.0410806]]""","""[[-0.03417221]]""",NA,NA,NA,NA,NA,NA,NA
1143,11.988983154296875,"""[38.879555]""","""[1.0085104]""",0.4045558571815491,0.0017679381417110562,"""[[0.0132145]]""","""[[-0.05841353]]""",NA,NA,NA,NA,NA,NA,NA
1144,12.823930740356445,"""[38.721447]""","""[1.0194622]""",0.3409630358219147,0.0024498857092112303,"""[[0.03278172]]""","""[[-0.05450595]]""",NA,NA,NA,NA,NA,NA,NA
1145,14.053260803222656,"""[39.50643]""","""[0.9716449]""",0.36975380778312683,0.003316695336252451,"""[[-0.0038778]]""","""[[0.00182865]]""",NA,NA,NA,NA,NA,NA,NA
1146,14.942458152770996,"""[39.228252]""","""[0.98925984]""",0.33754175901412964,0.003755464218556881,"""[[0.01907204]]""","""[[-0.00364011]]""",NA,NA,NA,NA,NA,NA,NA
1147,15.562782287597656,"""[38.679314]""","""[1.0247388]""",1.5774312019348145,0.004359382204711437,"""[[0.05572328]]""","""[[-0.02815049]]""",NA,NA,NA,NA,NA,NA,NA
1148,14.965873718261719,"""[39.068058]""","""[1.0014305]""",1.3650332689285278,0.003622456220909953,"""[[0.03157435]]""","""[[-0.00949514]]""",NA,NA,NA,NA,NA,NA,NA
1149,13.648681640625,"""[39.562237]""","""[0.9734253]""",0.3508850336074829,0.0027363686822354794,"""[[-0.00464157]]""","""[[0.00557808]]""",NA,NA,NA,NA,NA,NA,NA
1150,12.386963844299316,"""[39.05728]""","""[1.0060985]""",0.9558278322219849,0.0015778857050463557,"""[[0.01616713]]""","""[[-0.03470075]]""",NA,NA,NA,NA,NA,NA,NA
1151,11.631030082702637,"""[38.991848]""","""[1.0120434]""",0.31372541189193726,0.0009354622452519834,"""[[0.00751336]]""","""[[-0.05355968]]""",NA,NA,NA,NA,NA,NA,NA
1152,11.83077621459961,"""[39.50479]""","""[0.98129886]""",0.32576727867126465,0.0010175597853958607,"""[[-0.03477068]]""","""[[-0.03731563]]""",NA,NA,NA,NA,NA,NA,NA
1153,12.364989280700684,"""[39.323097]""","""[0.9926834]""",0.7621610760688782,0.001220253761857748,"""[[-0.03452047]]""","""[[-0.0559812]]""",NA,NA,NA,NA,NA,NA,NA
1154,12.685644149780273,"""[38.867527]""","""[1.0210775]""",0.8454919457435608,0.0014966195449233055,"""[[-0.01099592]]""","""[[-0.08358645]]""",NA,NA,NA,NA,NA,NA,NA
1155,12.669729232788086,"""[39.346863]""","""[0.9912209]""",0.47147423028945923,0.0013295556418597698,"""[[-0.03430074]]""","""[[-0.05205198]]""",NA,NA,NA,NA,NA,NA,NA
1156,12.329899787902832,"""[39.47953]""","""[0.9831904]""",1.2570254802703857,0.001105720759369433,"""[[-0.03291161]]""","""[[-0.03667138]]""",NA,NA,NA,NA,NA,NA,NA
1157,11.595625877380371,"""[38.97619]""","""[1.0143684]""",0.2936907708644867,0.000541815476026386,"""[[0.01182378]]""","""[[-0.05120552]]""",NA,NA,NA,NA,NA,NA,NA
1158,11.464691162109375,"""[39.18868]""","""[1.0006578]""",0.27540645003318787,0.00037577503826469183,"""[[0.01370672]]""","""[[-0.02524598]]""",NA,NA,NA,NA,NA,NA,NA
1159,11.809239387512207,"""[39.51167]""","""[0.980153]""",2.0728135108947754,0.0007309383363462985,"""[[0.00862076]]""","""[[0.00726866]]""",NA,NA,NA,NA,NA,NA,NA
1160,11.618420600891113,"""[38.861816]""","""[1.0186344]""",1.2727456092834473,0.000630548398476094,"""[[0.04868832]]""","""[[-0.0268822]]""",NA,NA,NA,NA,NA,NA,NA
1161,11.398947715759277,"""[39.219738]""","""[0.99564844]""",0.24258343875408173,0.0003814728115685284,"""[[0.02373092]]""","""[[-0.0113717]]""",NA,NA,NA,NA,NA,NA,NA
1162,11.408855438232422,"""[39.491333]""","""[0.9785065]""",0.6473040580749512,0.0005250259418971837,"""[[0.00359048]]""","""[[-0.00079606]]""",NA,NA,NA,NA,NA,NA,NA
1163,11.24435043334961,"""[38.952152]""","""[1.0108566]""",0.3070959448814392,0.00037588764098472893,"""[[0.03438554]]""","""[[-0.03142476]]""",NA,NA,NA,NA,NA,NA,NA
1164,11.24725341796875,"""[39.01871]""","""[1.0059028]""",0.2594081461429596,0.0003869912470690906,"""[[0.02936316]]""","""[[-0.02862049]]""",NA,NA,NA,NA,NA,NA,NA
1165,11.383386611938477,"""[39.45462]""","""[0.9785793]""",1.9849990606307983,0.0006013861857354641,"""[[0.004189]]""","""[[-0.0039383]]""",NA,NA,NA,NA,NA,NA,NA
1166,11.657114028930664,"""[39.079735]""","""[1.0006014]""",0.4721648693084717,0.0007516241166740656,"""[[0.01568104]]""","""[[-0.03369821]]""",NA,NA,NA,NA,NA,NA,NA
1167,12.539531707763672,"""[38.92141]""","""[1.0093914]""",1.586484432220459,0.0014931908808648586,"""[[0.01283769]]""","""[[-0.0517038]]""",NA,NA,NA,NA,NA,NA,NA
1168,12.86154556274414,"""[39.2763]""","""[0.98727965]""",0.3593564033508301,0.0017382330261170864,"""[[-0.00854246]]""","""[[-0.03160449]]""",NA,NA,NA,NA,NA,NA,NA
1169,13.1571683883667,"""[39.227024]""","""[0.9902289]""",1.1920864582061768,0.001985342940315604,"""[[-0.00727767]]""","""[[-0.03487561]]""",NA,NA,NA,NA,NA,NA,NA
1170,12.57796859741211,"""[38.968777]""","""[1.0076362]""",1.6055587530136108,0.001591221196576953,"""[[0.01416203]]""","""[[-0.04471333]]""",NA,NA,NA,NA,NA,NA,NA
1171,11.752791404724121,"""[39.405445]""","""[0.9842079]""",0.43851685523986816,0.0009484432521276176,"""[[0.00384459]]""","""[[-0.0084415]]""",NA,NA,NA,NA,NA,NA,NA
1172,11.248063087463379,"""[39.24062]""","""[0.9969979]""",0.2623955309391022,0.00046445606858469546,"""[[0.02836994]]""","""[[-0.00438796]]""",NA,NA,NA,NA,NA,NA,NA
1173,11.403400421142578,"""[39.073227]""","""[1.009343]""",1.1748192310333252,0.0005511752679012716,"""[[0.04947707]]""","""[[-0.00216572]]""",NA,NA,NA,NA,NA,NA,NA
1174,12.511880874633789,"""[39.373074]""","""[0.9914348]""",0.6192104816436768,0.001294449670240283,"""[[0.04630684]]""","""[[0.03195532]]""",NA,NA,NA,NA,NA,NA,NA
1175,14.634825706481934,"""[39.35722]""","""[0.9916174]""",0.44535505771636963,0.002781797433272004,"""[[0.05912446]]""","""[[0.04943675]]""",NA,NA,NA,NA,NA,NA,NA
1176,17.313432693481445,"""[39.056778]""","""[1.0083867]""",0.5579025745391846,0.004707972519099712,"""[[0.08491547]]""","""[[0.04939793]]""",NA,NA,NA,NA,NA,NA,NA
1177,19.559986114501953,"""[39.113476]""","""[1.0029196]""",0.5132907629013062,0.006332652177661657,"""[[0.08416137]]""","""[[0.06227423]]""",NA,NA,NA,NA,NA,NA,NA
1178,21.227628707885742,"""[39.289604]""","""[0.99014014]""",0.6693582534790039,0.00761072151362896,"""[[0.07248146]]""","""[[0.07604934]]""",NA,NA,NA,NA,NA,NA,NA
1179,21.13433074951172,"""[39.052353]""","""[1.0040777]""",3.5159876346588135,0.007637260016053915,"""[[0.08081023]]""","""[[0.0575017]]""",NA,NA,NA,NA,NA,NA,NA
1180,17.826705932617188,"""[38.79175]""","""[1.0221845]""",0.5380456447601318,0.005513938143849373,"""[[0.08124375]]""","""[[0.017912]]""",NA,NA,NA,NA,NA,NA,NA
1181,15.678565979003906,"""[39.456287]""","""[0.9809998]""",0.6074719429016113,0.0040646083652973175,"""[[0.02679278]]""","""[[0.03287696]]""",NA,NA,NA,NA,NA,NA,NA
1182,13.180991172790527,"""[39.30797]""","""[0.9902466]""",0.7324434518814087,0.0023703358601778746,"""[[0.01679485]]""","""[[-0.00130724]]""",NA,NA,NA,NA,NA,NA,NA
1183,11.411792755126953,"""[38.781853]""","""[1.0226197]""",0.32509833574295044,0.0013983811950311065,"""[[0.02480297]]""","""[[-0.05892503]]""",NA,NA,NA,NA,NA,NA,NA
1184,11.031083106994629,"""[39.303265]""","""[0.9884921]""",0.302503764629364,0.0011365507962182164,"""[[-0.02664037]]""","""[[-0.05182444]]""",NA,NA,NA,NA,NA,NA,NA
1185,11.522224426269531,"""[39.427334]""","""[0.9789079]""",0.6983069181442261,0.001692304271273315,"""[[-0.05189619]]""","""[[-0.06162744]]""",NA,NA,NA,NA,NA,NA,NA
1186,11.883283615112305,"""[38.87318]""","""[1.0116564]""",0.6153954863548279,0.0019945588428527117,"""[[-0.03067647]]""","""[[-0.10214579]]""",NA,NA,NA,NA,NA,NA,NA
1187,12.056242942810059,"""[38.94519]""","""[1.0060197]""",0.4061889350414276,0.002106284722685814,"""[[-0.03759653]]""","""[[-0.10011796]]""",NA,NA,NA,NA,NA,NA,NA
1188,12.131378173828125,"""[39.41797]""","""[0.97647804]""",0.6632629036903381,0.002229750854894519,"""[[-0.06265824]]""","""[[-0.07132841]]""",NA,NA,NA,NA,NA,NA,NA
1189,12.104153633117676,"""[39.11244]""","""[0.9950237]""",2.5043139457702637,0.00197608582675457,"""[[-0.0437924]]""","""[[-0.08692337]]""",NA,NA,NA,NA,NA,NA,NA
1190,11.321584701538086,"""[38.65766]""","""[1.0240028]""",0.4469473659992218,0.0015111500397324562,"""[[-0.00277601]]""","""[[-0.10046912]]""",NA,NA,NA,NA,NA,NA,NA
1191,10.988210678100586,"""[39.37202]""","""[0.9798106]""",0.6251753568649292,0.0010233507491648197,"""[[-0.03013882]]""","""[[-0.04710572]]""",NA,NA,NA,NA,NA,NA,NA
1192,10.845458030700684,"""[39.41773]""","""[0.9777032]""",1.667151927947998,0.0008500261465087533,"""[[-0.01633839]]""","""[[-0.02853172]]""",NA,NA,NA,NA,NA,NA,NA
1193,11.50219440460205,"""[38.57916]""","""[1.0290158]""",3.212742805480957,0.001470755785703659,"""[[0.0529945]]""","""[[-0.05282377]]""",NA,NA,NA,NA,NA,NA,NA
1194,11.869869232177734,"""[38.98124]""","""[1.002633]""",0.40530598163604736,0.001388656790368259,"""[[0.03886743]]""","""[[-0.01915407]]""",NA,NA,NA,NA,NA,NA,NA
1195,12.290597915649414,"""[39.608658]""","""[0.9641813]""",0.38829126954078674,0.0019314623204991221,"""[[0.00856792]]""","""[[0.0223752]]""",NA,NA,NA,NA,NA,NA,NA
1196,12.068839073181152,"""[38.950314]""","""[1.0047116]""",0.8665287494659424,0.00143754156306386,"""[[0.04975633]]""","""[[-0.01122251]]""",NA,NA,NA,NA,NA,NA,NA
1197,11.61949348449707,"""[38.737896]""","""[1.0196437]""",1.1058770418167114,0.0011846633860841393,"""[[0.0604481]]""","""[[-0.02660988]]""",NA,NA,NA,NA,NA,NA,NA
1198,11.068877220153809,"""[39.470554]""","""[0.97628176]""",4.213701248168945,0.0007261571008712053,"""[[0.01200539]]""","""[[0.0064191]]""",NA,NA,NA,NA,NA,NA,NA
1199,10.920619010925293,"""[39.216015]""","""[0.9928762]""",0.4271923899650574,0.00048253656132146716,"""[[0.00760302]]""","""[[-0.02709029]]""",NA,NA,NA,NA,NA,NA,NA
1200,12.680634498596191,"""[38.841476]""","""[1.0158551]""",1.1429165601730347,0.0018879339331761003,"""[[0.00710093]]""","""[[-0.06489138]]""",NA,NA,NA,NA,NA,NA,NA
1201,17.000953674316406,"""[39.29217]""","""[0.9853311]""",1.219551682472229,0.005091941449791193,"""[[-0.04588489]]""","""[[-0.05275995]]""",NA,NA,NA,NA,NA,NA,NA
1202,20.5151309967041,"""[39.114582]""","""[0.9940875]""",0.7829108238220215,0.007757687475532293,"""[[-0.05198395]]""","""[[-0.06769022]]""",NA,NA,NA,NA,NA,NA,NA
1203,22.436378479003906,"""[38.710087]""","""[1.0182816]""",0.6870113015174866,0.00948213879019022,"""[[-0.03479069]]""","""[[-0.09058295]]""",NA,NA,NA,NA,NA,NA,NA
1204,23.430309295654297,"""[39.056087]""","""[0.99571854]""",3.234285831451416,0.01030002348124981,"""[[-0.0524284]]""","""[[-0.06496654]]""",NA,NA,NA,NA,NA,NA,NA
1205,20.61398696899414,"""[39.22938]""","""[0.9884566]""",2.4759974479675293,0.0084230313077569,"""[[-0.04160024]]""","""[[-0.04333837]]""",NA,NA,NA,NA,NA,NA,NA
1206,15.778164863586426,"""[38.576466]""","""[1.0329794]""",0.4998576045036316,0.005342389922589064,"""[[0.0287192]]""","""[[-0.06344057]]""",NA,NA,NA,NA,NA,NA,NA
1207,12.727285385131836,"""[39.30019]""","""[0.9889165]""",1.4025530815124512,0.0029411856085062027,"""[[0.01771293]]""","""[[-0.00084977]]""",NA,NA,NA,NA,NA,NA,NA
1208,10.854835510253906,"""[39.385117]""","""[0.9831966]""",0.32315486669540405,0.0016726355534046888,"""[[0.04520535]]""","""[[0.0301128]]""",NA,NA,NA,NA,NA,NA,NA
1209,11.145742416381836,"""[38.902966]""","""[1.0107386]""",0.3900434374809265,0.001851195003837347,"""[[0.09860668]]""","""[[0.02932442]]""",NA,NA,NA,NA,NA,NA,NA
1210,12.876718521118164,"""[38.95538]""","""[1.0039905]""",0.5398269295692444,0.0030492714140564203,"""[[0.11293343]]""","""[[0.05495397]]""",NA,NA,NA,NA,NA,NA,NA
1211,15.764464378356934,"""[39.239227]""","""[0.98200387]""",3.1468870639801025,0.005107482895255089,"""[[0.10869425]]""","""[[0.09190711]]""",NA,NA,NA,NA,NA,NA,NA
1212,16.26386260986328,"""[38.947006]""","""[0.99878746]""",4.499370574951172,0.00528054591268301,"""[[0.12468315]]""","""[[0.07640951]]""",NA,NA,NA,NA,NA,NA,NA
1213,14.135483741760254,"""[38.52694]""","""[1.0262418]""",0.6772782802581787,0.00384584185667336,"""[[0.13560104]]""","""[[0.03242816]]""",NA,NA,NA,NA,NA,NA,NA
1214,12.29071044921875,"""[39.305565]""","""[0.9785734]""",0.5065157413482666,0.0022039045579731464,"""[[0.0729336]]""","""[[0.05355394]]""",NA,NA,NA,NA,NA,NA,NA
1215,11.178506851196289,"""[39.394375]""","""[0.9740868]""",0.5341389179229736,0.0012991898693144321,"""[[0.05018281]]""","""[[0.03747666]]""",NA,NA,NA,NA,NA,NA,NA
1216,10.628702163696289,"""[38.709686]""","""[1.0174543]""",0.35933756828308105,0.0007198342937044799,"""[[0.07330287]]""","""[[-0.0190325]]""",NA,NA,NA,NA,NA,NA,NA
1217,10.392007827758789,"""[38.925625]""","""[1.0048652]""",0.42175495624542236,0.0003641901130322367,"""[[0.04376756]]""","""[[-0.02441806]]""",NA,NA,NA,NA,NA,NA,NA
1218,10.687956809997559,"""[39.457874]""","""[0.97303146]""",0.29831287264823914,0.0007158744847401977,"""[[-0.00518844]]""","""[[-0.01231876]]""",NA,NA,NA,NA,NA,NA,NA
1219,11.221623420715332,"""[39.07057]""","""[0.9973546]""",0.577343225479126,0.0009084016201086342,"""[[-0.00077656]]""","""[[-0.05000556]]""",NA,NA,NA,NA,NA,NA,NA
1220,12.438554763793945,"""[38.840954]""","""[1.0124376]""",0.4884081482887268,0.0018480379367247224,"""[[-0.00654438]]""","""[[-0.07854033]]""",NA,NA,NA,NA,NA,NA,NA
1221,13.555773735046387,"""[39.289543]""","""[0.98577917]""",0.831735372543335,0.002658873563632369,"""[[-0.04463675]]""","""[[-0.06225318]]""",NA,NA,NA,NA,NA,NA,NA
1222,13.759909629821777,"""[39.293552]""","""[0.987706]""",0.8978114128112793,0.0027869343757629395,"""[[-0.04834696]]""","""[[-0.06513455]]""",NA,NA,NA,NA,NA,NA,NA
1223,13.008686065673828,"""[38.86687]""","""[1.0169405]""",0.6861215829849243,0.002254531951621175,"""[[-0.01875556]]""","""[[-0.08685739]]""",NA,NA,NA,NA,NA,NA,NA
1224,12.7615385055542,"""[39.260647]""","""[0.9943382]""",2.1841137409210205,0.0019924361258745193,"""[[-0.03762757]]""","""[[-0.06156361]]""",NA,NA,NA,NA,NA,NA,NA
1225,11.612561225891113,"""[39.421085]""","""[0.9870573]""",0.3254159390926361,0.0011850103037431836,"""[[-0.03158124]]""","""[[-0.04103681]]""",NA,NA,NA,NA,NA,NA,NA
1226,10.836688995361328,"""[39.14442]""","""[1.0060402]""",0.5053538084030151,0.000525892770383507,"""[[0.00019305]]""","""[[-0.04310006]]""",NA,NA,NA,NA,NA,NA,NA
1227,10.68511962890625,"""[39.23477]""","""[1.0017865]""",1.0768362283706665,0.0003853275557048619,"""[[0.00669704]]""","""[[-0.02682146]]""",NA,NA,NA,NA,NA,NA,NA
1228,11.010573387145996,"""[39.4231]""","""[0.990682]""",0.2666856348514557,0.0006553683197125793,"""[[0.01172721]]""","""[[0.00055381]]""",NA,NA,NA,NA,NA,NA,NA
1229,11.894983291625977,"""[39.307316]""","""[0.9975052]""",0.5315519571304321,0.0012510190717875957,"""[[0.03205632]]""","""[[0.01054161]]""",NA,NA,NA,NA,NA,NA,NA
1230,13.513465881347656,"""[39.1348]""","""[1.0066563]""",0.3627123236656189,0.002430223859846592,"""[[0.05481271]]""","""[[0.0187616]]""",NA,NA,NA,NA,NA,NA,NA
1231,15.142341613769531,"""[39.232735]""","""[0.9985042]""",0.6330224275588989,0.0036421269178390503,"""[[0.05720386]]""","""[[0.03755131]]""",NA,NA,NA,NA,NA,NA,NA
1232,15.929555892944336,"""[39.255253]""","""[0.99549544]""",3.459669589996338,0.004254163708537817,"""[[0.05872875]]""","""[[0.04426903]]""",NA,NA,NA,NA,NA,NA,NA
1233,14.531244277954102,"""[39.4328]""","""[0.9875257]""",0.3508753776550293,0.003267743391916156,"""[[0.04233098]]""","""[[0.04341227]]""",NA,NA,NA,NA,NA,NA,NA
1234,13.153236389160156,"""[39.166058]""","""[1.0063702]""",0.8957012891769409,0.002189583843573928,"""[[0.04990887]]""","""[[0.01635247]]""",NA,NA,NA,NA,NA,NA,NA
1235,11.685070037841797,"""[39.178303]""","""[1.0078015]""",0.3705775737762451,0.0011256943689659238,"""[[0.03602942]]""","""[[-0.00077649]]""",NA,NA,NA,NA,NA,NA,NA
1236,10.856563568115234,"""[39.50791]""","""[0.9886644]""",0.41295695304870605,0.000611225375905633,"""[[0.00152366]]""","""[[-0.00050169]]""",NA,NA,NA,NA,NA,NA,NA
1237,10.739445686340332,"""[39.32438]""","""[0.99960136]""",0.228414386510849,0.00047794461715966463,"""[[-0.00591261]]""","""[[-0.02899736]]""",NA,NA,NA,NA,NA,NA,NA
1238,11.407187461853027,"""[39.18567]""","""[1.0069582]""",1.401853322982788,0.0009791329503059387,"""[[-0.01439294]]""","""[[-0.05113554]]""",NA,NA,NA,NA,NA,NA,NA
1239,11.956740379333496,"""[39.531506]""","""[0.9854908]""",1.3314298391342163,0.0014866978162899613,"""[[-0.04072339]]""","""[[-0.03660091]]""",NA,NA,NA,NA,NA,NA,NA
1240,11.664451599121094,"""[39.282505]""","""[1.0008363]""",0.4763680696487427,0.001188481692224741,"""[[-0.02430661]]""","""[[-0.04914521]]""",NA,NA,NA,NA,NA,NA,NA
1241,11.195286750793457,"""[39.125652]""","""[1.0105637]""",0.39436548948287964,0.000865819922182709,"""[[-0.00835467]]""","""[[-0.0524447]]""",NA,NA,NA,NA,NA,NA,NA
1242,10.771141052246094,"""[39.412273]""","""[0.9923122]""",1.6624417304992676,0.0006007551564835012,"""[[-0.01484886]]""","""[[-0.0274639]]""",NA,NA,NA,NA,NA,NA,NA
1243,10.594626426696777,"""[39.520187]""","""[0.98567873]""",0.2456030398607254,0.0005452157347463071,"""[[-0.00521554]]""","""[[-0.00612062]]""",NA,NA,NA,NA,NA,NA,NA
1244,10.977422714233398,"""[39.12406]""","""[1.0093313]""",0.5376764535903931,0.0007488203118555248,"""[[0.03018033]]""","""[[-0.01432662]]""",NA,NA,NA,NA,NA,NA,NA
1245,12.169185638427734,"""[39.26729]""","""[0.99923366]""",1.4885315895080566,0.0016300423303619027,"""[[0.03499636]]""","""[[0.01066099]]""",NA,NA,NA,NA,NA,NA,NA
1246,12.792167663574219,"""[39.314423]""","""[0.9951955]""",1.316180944442749,0.002117912517860532,"""[[0.03678666]]""","""[[0.01986781]]""",NA,NA,NA,NA,NA,NA,NA
1247,12.424342155456543,"""[39.115524]""","""[1.0067918]""",0.33527883887290955,0.0018543543992564082,"""[[0.04665251]]""","""[[0.00609096]]""",NA,NA,NA,NA,NA,NA,NA
1248,11.909942626953125,"""[39.277847]""","""[0.99619216]""",0.8043925762176514,0.0015086376806721091,"""[[0.03337955]]""","""[[0.00985768]]""",NA,NA,NA,NA,NA,NA,NA
1249,11.87777328491211,"""[39.431847]""","""[0.98615354]""",0.29276561737060547,0.0015732698375359178,"""[[0.02372626]]""","""[[0.01761229]]""",NA,NA,NA,NA,NA,NA,NA
1250,11.743387222290039,"""[39.134285]""","""[1.0039266]""",0.721869707107544,0.001429385389201343,"""[[0.03959595]]""","""[[-0.0005204]]""",NA,NA,NA,NA,NA,NA,NA
1251,11.99969482421875,"""[39.05137]""","""[1.0076613]""",1.7709722518920898,0.0016773465322330594,"""[[0.04541169]]""","""[[-0.0031547]]""",NA,NA,NA,NA,NA,NA,NA
1252,11.405447006225586,"""[39.216118]""","""[0.99621624]""",0.9575555920600891,0.0012957464205101132,"""[[0.02951529]]""","""[[-0.00185133]]""",NA,NA,NA,NA,NA,NA,NA
1253,10.665284156799316,"""[39.45401]""","""[0.9819523]""",0.6341017484664917,0.0008793947054073215,"""[[0.00497089]]""","""[[-0.00182173]]""",NA,NA,NA,NA,NA,NA,NA
1254,10.312871932983398,"""[39.089188]""","""[1.0042877]""",0.7702969312667847,0.0005556281539611518,"""[[0.01817895]]""","""[[-0.03092977]]""",NA,NA,NA,NA,NA,NA,NA
1255,10.255441665649414,"""[39.03483]""","""[1.007399]""",0.5784918665885925,0.0005770537536591291,"""[[0.01782843]]""","""[[-0.03757597]]""",NA,NA,NA,NA,NA,NA,NA
1256,10.191747665405273,"""[39.382885]""","""[0.9858007]""",0.31972289085388184,0.0006115547148510814,"""[[-0.00789886]]""","""[[-0.02393092]]""",NA,NA,NA,NA,NA,NA,NA
1257,10.156036376953125,"""[39.278618]""","""[0.99225897]""",0.23560994863510132,0.0005597581621259451,"""[[-0.00880913]]""","""[[-0.03669738]]""",NA,NA,NA,NA,NA,NA,NA
